scenario,tier,year,region,demand_methanol_10kt,local_direct_methanol_10kt,pipeline_served_methanol_10kt,served_methanol_10kt,unserved_methanol_10kt,demand_met_pct,pipeline_share_pct
S2,mid,2050,NW,50.2831332502,50.2831332502,0,50.2831332502,0,100,0
S2,mid,2050,SC,315.9800706369,128.0517386961,0,128.0517386961,187.9283319408,40.52525794998,0
S2,mid,2050,SW,209.6008669408,190.4074811303,0.461,190.8684811303,18.73238581047,91.06282999499,0.2415275677104
S2,mid,2055,CC,529.3290845757,310.5674447658,218.76,529.3274447658,0.001639809900013,99.99969020975,41.3279156717
S2,mid,2055,EC,899.4465146205,238.3720555076,268.615,506.9870555075,392.459459113,56.36655957485,52.98261505535
S2,mid,2055,NC,293.5903350452,151.5391814068,0,151.5391814068,142.0511536384,51.61586173586,0
S2,mid,2055,NE,13.71486731421,13.71486731421,0,13.71486731421,0,100,0
S2,mid,2055,NW,66.65629310578,66.65629310578,0,66.65629310578,0,100,0
S2,mid,2055,SC,418.8692876228,135.6286142163,0,135.6286142163,283.2406734065,32.37969892374,0
S2,mid,2055,SW,277.8509595358,228.0741163967,8.085,236.1591163967,41.6918431391,84.99488963121,3.423539232091
S2,mid,2060,CC,677.6883295031,320.9580177633,356.728,677.6860177633,0.002311739809983,99.99965887862,52.63912647591
S2,mid,2060,EC,1151.541496079,269.8014224392,364.487,634.2884224392,517.25307364,55.08168178037,57.46392131806
S2,mid,2060,NC,375.8772179967,189.7273561603,0,189.7273561603,186.1498618364,50.47588602774,0
S2,mid,2060,NE,17.55884154179,17.55884154179,0,17.55884154179,0,100,0
S2,mid,2060,NW,85.33857904658,85.33857904658,0,85.33857904658,0,100,0
S2,mid,2060,SC,536.2690924811,140.1319431286,0,140.1319431286,396.1371493525,26.13090052986,0
S2,mid,2060,SW,355.7264433514,269.3014161422,17.523,286.8244161422,68.90202720918,80.63061419893,6.109312531925
S3,high,2025,CC,0,0,0,0,0,0,0
S3,high,2025,EC,0,0,0,0,0,0,0
S3,high,2025,NC,0,0,0,0,0,0,0
S3,high,2025,NE,0,0,0,0,0,0,0
S3,high,2025,NW,0,0,0,0,0,0,0
S3,high,2025,SC,0,0,0,0,0,0,0
S3,high,2025,SW,0,0,0,0,0,0,0
S3,high,2030,CC,32.6552181631,32.6552181631,0,32.6552181631,0,100,0
S3,high,2030,EC,82.97489970213,26.0829936083,0,26.0829936083,56.89190609383,31.43479980323,0
S3,high,2030,NC,43.36554078088,12.49767431864,0,12.49767431864,30.86786646224,28.81936692958,0
S3,high,2030,NE,43.17551714544,43.17551714544,0,43.17551714544,0,100,0
S3,high,2030,NW,49.70696610546,49.70696610546,0,49.70696610546,0,100,0
S3,high,2030,SC,85.44168902068,20.20857693682,0,20.20857693682,65.23311208386,23.65189308457,0
S3,high,2030,SW,67.68016908231,17.47101124782,50.209,67.68001124782,0.0001578344899968,99.99976679359,74.18586237545
S3,high,2035,CC,62.68989214728,62.68989214728,0,62.68989214728,0,100,0
S3,high,2035,EC,159.2911579178,48.87058026996,0,48.87058026996,110.4205776478,30.68003328545,0
S3,high,2035,NC,83.25104615388,22.30985094603,0,22.30985094603,60.94119520785,26.7982829967,0
S3,high,2035,NE,82.88624806399,82.88624806399,0,82.88624806399,0,100,0
S3,high,2035,NW,95.4250046212,95.4250046212,0,95.4250046212,0,100,0
S3,high,2035,SC,164.026779513,28.76625265731,0,28.76625265731,135.2605268557,17.53753426283,0
S3,high,2035,SW,129.9290814438,24.94946651348,104.979,129.9284665135,0.0006149303199834,99.9995267185,80.7975363806
S3,high,2040,CC,91.93674007169,91.93674007169,0,91.93674007169,0,100,0
S3,high,2040,EC,233.6055985995,71.24385024771,0,71.24385024771,162.3617483518,30.49749264351,0
S3,high,2040,NC,122.090332728,28.6322570737,0,28.6322570737,93.45807565432,23.45169878231,0
S3,high,2040,NE,121.555344614,121.555344614,0,121.555344614,0,100,0
S3,high,2040,NW,139.9438337777,139.9438337777,0,139.9438337777,0,100,0
S3,high,2040,SC,240.5505397497,37.53930069684,0,37.53930069684,203.0112390529,15.60557741251,0
S3,high,2040,SW,190.5451705099,30.80427679114,159.74,190.5442767911,0.0008937187599827,99.99953096749,83.83353343912
S3,high,2045,CC,120.1400338266,120.1400338266,0,120.1400338266,0,100,0
S3,high,2045,EC,305.2684323586,92.86063660949,0,92.86063660949,212.4077957491,30.41933811892,0
S3,high,2045,NC,159.5437981858,34.84077561061,0,34.84077561061,124.7030225752,21.83774988862,0
S3,high,2045,NE,158.8446925827,158.8446925827,0,158.8446925827,0,100,0
S3,high,2045,NW,182.874190566,182.874190566,0,182.874190566,0,100,0
S3,high,2045,SC,314.3438625301,46.31234873637,0,46.31234873637,268.0315137937,14.7330214637,0
S3,high,2045,SW,248.9984223143,36.65908706881,212.339,248.9980870688,0.0003352454899925,99.9998653624,85.27736196677
S3,high,2050,CC,147.0440453026,147.0440453026,0,147.0440453026,0,100,0
S3,high,2050,EC,373.6298698063,113.5355593043,0,113.5355593043,260.094310502,30.38717417404,0
S3,high,2050,NC,195.2718402096,40.90749783951,0,40.90749783951,154.3643423701,20.94900001742,0
S3,high,2050,NE,194.4161777572,194.4161777572,0,194.4161777572,0,100,0
S3,high,2050,NW,223.8268119772,223.8268119772,0,223.8268119772,0,100,0
S3,high,2050,SC,384.7376406532,55.0853967759,0,55.0853967759,329.6522438773,14.31765207126,0
S3,high,2050,SW,304.7588228907,42.51389734647,262.244,304.7578973465,0.0009255442299718,99.99969630274,86.04994399926
S3,high,2055,CC,172.3930463898,172.3930463898,0,172.3930463898,0,100,0
S3,high,2055,EC,438.0401215539,133.0832382812,0,133.0832382812,304.9568832727,30.3815179781,0
S3,high,2055,NC,228.9348564819,46.8045150431,0,46.8045150431,182.1303414388,20.44446868526,0
S3,high,2055,NE,227.9316859248,227.9316859248,0,227.9316859248,0,100,0
S3,high,2055,NW,262.4124350025,262.4124350025,0,262.4124350025,0,100,0
S3,high,2055,SC,451.0627669181,63.85844481543,0,63.85844481543,387.2043221027,14.15733008773,0
S3,high,2055,SW,357.2963582726,48.36870762413,308.927,357.2957076241,0.0006506484699571,99.99981789669,86.46255563893
S3,high,2060,CC,195.9313089786,195.9313089786,0,195.9313089786,0,100,0
S3,high,2060,EC,497.8493982128,151.3182934893,0,151.3182934893,346.5311047235,30.39439116177,0
S3,high,2060,NC,260.1932446853,52.50391850409,0,52.50391850409,207.6893261812,20.17881692801,0
S3,high,2060,NE,259.0531028726,259.0531028726,0,259.0531028726,0,100,0
S3,high,2060,NW,298.2417966329,298.2417966329,0,298.2417966329,0,100,0
S3,high,2060,SC,512.6501341241,72.63149285495,0,72.63149285495,440.0186412691,14.16784821076,0
S3,high,2060,SW,406.0810144938,54.22351790179,351.857,406.0805179018,0.0004965920099949,99.9998777111,86.64710186493
S3,low,2025,CC,0,0,0,0,0,0,0
S3,low,2025,EC,0,0,0,0,0,0,0
S3,low,2025,NC,0,0,0,0,0,0,0
S3,low,2025,NE,0,0,0,0,0,0,0
S3,low,2025,NW,0,0,0,0,0,0,0
S3,low,2025,SC,0,0,0,0,0,0,0
S3,low,2025,SW,0,0,0,0,0,0,0
S3,low,2030,CC,2.177014544207,2.177014544207,0,2.177014544207,0,100,0
S3,low,2030,EC,5.531659980142,2.482219529688,0,2.482219529688,3.049440450454,44.87295926718,0
S3,low,2030,NC,2.891036052058,0.9710920740323,0,0.9710920740323,1.919943978025,33.58976009106,0
S3,low,2030,NE,2.878367809696,2.878367809696,0,2.878367809696,0,100,0
S3,low,2030,NW,3.313797740365,3.313797740365,0,3.313797740365,0,100,0
S3,low,2030,SC,5.696112601379,5.696112601379,0,5.696112601379,0,100,0
S3,low,2030,SW,4.512011272154,4.512011272154,0,4.512011272154,0,100,0
S3,low,2035,CC,3.976795086706,3.976795086706,0,3.976795086706,0,100,0
S3,low,2035,EC,10.10479157748,4.167573202207,0,4.167573202207,5.937218375274,41.24353451777,0
S3,low,2035,NC,5.281112153296,1.706219735759,0,1.706219735759,3.574892417537,32.30796253199,0
S3,low,2035,NE,5.257970826971,5.257970826971,0,5.257970826971,0,100,0
S3,low,2035,NW,6.053379205614,6.053379205614,0,6.053379205614,0,100,0
S3,low,2035,SC,10.40520040014,10.40520040014,0,10.40520040014,0,100,0
S3,low,2035,SW,8.242179321223,8.242179321223,0,8.242179321223,0,100,0
S3,low,2040,CC,5.691568394621,5.691568394621,0,5.691568394621,0,100,0
S3,low,2040,EC,14.46192502322,5.850099298576,0,5.850099298576,8.611825724639,40.45173301055,0
S3,low,2040,NC,7.558300180122,2.412997807437,0,2.412997807437,5.145302372685,31.92513858847,0
S3,low,2040,NE,7.525180434534,7.525180434534,0,7.525180434534,0,100,0
S3,low,2040,NW,8.663564759096,8.663564759096,0,8.663564759096,0,100,0
S3,low,2040,SC,14.89186856399,14.07723776132,0,14.07723776132,0.81463080267,94.52969384487,0
S3,low,2040,SW,11.796164073,11.55160379668,0.244,11.79560379668,0.0005602763199999,99.99525035158,2.068567274773
S3,low,2045,CC,7.280558639982,7.280558639982,0,7.280558639982,0,100,0
S3,low,2045,EC,18.49945144788,7.441443903097,0,7.441443903097,11.05800754478,40.22521383439,0
S3,low,2045,NC,9.668450568383,3.073359576083,0,3.073359576083,6.5950909923,31.78750880863,0
S3,low,2045,NE,9.626084346426,9.626084346426,0,9.626084346426,0,100,0
S3,low,2045,NW,11.08228644314,11.08228644314,0,11.08228644314,0,100,0
S3,low,2045,SC,19.04942799975,17.36713077614,0,17.36713077614,1.68229722361,91.16877827706,0
S3,low,2045,SW,15.08945484016,13.7471576508,1.342,15.0891576508,0.0002971893599995,99.99803048312,8.893803292783
S3,low,2050,CC,8.702989994818,8.702989994818,0,8.702989994818,0,100,0
S3,low,2050,EC,22.11376198199,8.912048180501,0,8.912048180501,13.20171380149,40.30091391849,0
S3,low,2050,NC,11.55741375393,3.672257998408,0,3.672257998408,7.885155755522,31.77404630997,0
S3,low,2050,NE,11.50677027669,11.50677027669,0,11.50677027669,0,100,0
S3,low,2050,NW,13.24747630005,13.24747630005,0,13.24747630005,0,100,0
S3,low,2050,SC,22.77118961427,20.65702379096,0,20.65702379096,2.11416582331,90.71561100178,0
S3,low,2050,SW,18.03754093539,15.94271150492,2.094,18.03671150492,0.0008294304699987,99.99540164331,11.60965511606
S3,low,2055,CC,9.91808663116,9.91808663116,0,9.91808663116,0,100,0
S3,low,2055,EC,25.20124775609,10.23235329552,0,10.23235329552,14.96889446057,40.60256616875,0
S3,low,2055,NC,13.17104017262,4.194646031125,0,4.194646031125,8.976394141492,31.84749249984,0
S3,low,2055,NE,13.11332593936,13.11332593936,0,13.11332593936,0,100,0
S3,low,2055,NW,15.09706637218,15.09706637218,0,15.09706637218,0,100,0
S3,low,2055,SC,25.95046431438,23.94691680578,0,23.94691680578,2.0035475086,92.27933849534,0
S3,low,2055,SW,20.55591167137,18.13826535905,2.417,20.55526535905,0.0006463123200042,99.99685583237,11.7585443816
S3,low,2060,CC,10.88507272103,10.88507272103,0,10.88507272103,0,100,0
S3,low,2060,EC,27.65829990071,11.37280041288,0,11.37280041288,16.28549948783,41.11894242852,0
S3,low,2060,NC,14.45518026029,4.62547663094,0,4.62547663094,9.829703629349,31.99874749157,0
S3,low,2060,NE,14.39183904848,14.39183904848,0,14.39183904848,0,100,0
S3,low,2060,NW,16.56898870182,16.56898870182,0,16.56898870182,0,100,0
S3,low,2060,SC,28.48056300689,27.23680982061,0,27.23680982061,1.24375318628,95.63297542264,0
S3,low,2060,SW,22.56005636077,20.33381921317,2.226,22.55981921317,0.0002371476000036,99.99894881646,9.867100347597
S3,mid,2025,CC,0,0,0,0,0,0,0
S3,mid,2025,EC,0,0,0,0,0,0,0
S3,mid,2025,NC,0,0,0,0,0,0,0
S3,mid,2025,NE,0,0,0,0,0,0,0
S3,mid,2025,NW,0,0,0,0,0,0,0
S3,mid,2025,SC,0,0,0,0,0,0,0
S3,mid,2025,SW,0,0,0,0,0,0,0
S3,mid,2030,CC,13.06208726524,13.06208726524,0,13.06208726524,0,100,0
S3,mid,2030,EC,33.18995988085,10.85381828087,0,10.85381828087,22.33614159998,32.70211328919,0
S3,mid,2030,NC,17.34621631235,5.077107200453,0,5.077107200453,12.26910911189,29.26924874585,0
S3,mid,2030,NE,17.27020685818,17.27020685818,0,17.27020685818,0,100,0
S3,mid,2030,NW,19.88278644219,19.88278644219,0,19.88278644219,0,100,0
S3,mid,2030,SC,34.17667560827,11.60918249562,0,11.60918249562,22.56749311265,33.96814432358,0
S3,mid,2030,SW,27.07206763292,10.03653837641,17.035,27.07153837641,0.0005292565099992,99.99804500891,62.92586613712
S3,mid,2035,CC,23.86077052023,23.86077052023,0,23.86077052023,0,100,0
S3,mid,2035,EC,60.62874946489,19.44047166163,0,19.44047166163,41.18827780326,32.06477427493,0
S3,mid,2035,NC,31.68667291978,9.203342770814,0,9.203342770814,22.48333014897,29.0448378538,0
S3,mid,2035,NE,31.54782496183,31.54782496183,0,31.54782496183,0,100,0
S3,mid,2035,NW,36.32027523368,36.32027523368,0,36.32027523368,0,100,0
S3,mid,2035,SC,62.43120240082,17.99813668933,0,17.99813668933,44.43306571149,28.82875228604,0
S3,mid,2035,SW,49.45307592734,15.61009402181,33.842,49.45209402181,0.0009819055300042,99.99801447026,68.43390693441
S3,mid,2040,CC,34.14941036772,34.14941036772,0,34.14941036772,0,100,0
S3,mid,2040,EC,86.7715501393,27.86999456702,0,27.86999456702,58.90155557228,32.11881604314,0
S3,mid,2040,NC,45.34980108072,13.16665335619,0,13.16665335619,32.18314772453,29.03354158656,0
S3,mid,2040,NE,45.15108260721,45.15108260721,0,45.15108260721,0,100,0
S3,mid,2040,NW,51.98138855458,51.98138855458,0,51.98138855458,0,100,0
S3,mid,2040,SC,89.35121138391,25.42984885915,0,25.42984885915,63.92136252476,28.46055298555,0
S3,mid,2040,SW,70.77698443799,20.86741331013,49.909,70.77641331013,0.0005711278599989,99.99919305991,70.51643007298
S3,mid,2045,CC,43.68335183989,43.68335183989,0,43.68335183989,0,100,0
S3,mid,2045,EC,110.9967086872,35.57512967459,0,35.57512967459,75.42157901266,32.05061672128,0
S3,mid,2045,NC,58.01070341029,16.8185238488,0,16.8185238488,41.19217956149,28.9921046636,0
S3,mid,2045,NE,57.75650607856,57.75650607856,0,57.75650607856,0,100,0
S3,mid,2045,NW,66.49371865881,66.49371865881,0,66.49371865881,0,100,0
S3,mid,2045,SC,114.2965679985,31.37288140206,0,31.37288140206,82.92368659644,27.4486644275,0
S3,mid,2045,SW,90.53672904096,24.83357511113,65.703,90.53657511113,0.0001539298299917,99.99982998079,72.57067093531
S3,mid,2050,CC,52.21793996891,52.21793996891,0,52.21793996891,0,100,0
S3,mid,2050,EC,132.6825718919,42.19658081984,0,42.19658081984,90.4859910721,31.80265517781,0
S3,mid,2050,NC,69.34448252358,20.03803767025,0,20.03803767025,49.30644485333,28.89636917174,0
S3,mid,2050,NE,69.04062166013,69.04062166013,0,69.04062166013,0,100,0
S3,mid,2050,NW,79.48485780032,79.48485780032,0,79.48485780032,0,100,0
S3,mid,2050,SC,136.6271376856,34.46519477422,0,34.46519477422,102.1619429114,25.22573140157,0
S3,mid,2050,SW,108.2252456123,26.59960422212,81.625,108.2246042221,0.0006413901799931,99.99940735621,75.42185123864
S3,mid,2055,CC,59.50851978695,59.50851978695,0,59.50851978695,0,100,0
S3,mid,2055,EC,151.2074865365,47.79940846738,0,47.79940846738,103.4080780692,31.61180015768,0
S3,mid,2055,NC,79.0262410357,22.57408002229,0,22.57408002229,56.45216101341,28.5652964464,0
S3,mid,2055,NE,78.67995563615,78.67995563615,0,78.67995563615,0,100,0
S3,mid,2055,NW,90.58239823304,90.58239823304,0,90.58239823304,0,100,0
S3,mid,2055,SC,155.7027858863,36.68463851099,0,36.68463851099,119.0181473753,23.56068216903,0
S3,mid,2055,SW,123.3354700282,27.7862788479,95.549,123.3352788479,0.0001911802999928,99.99984499163,77.47094010128
S3,mid,2060,CC,65.3104363262,65.3104363262,0,65.3104363262,0,100,0
S3,mid,2060,EC,165.9497994043,52.20811402661,0,52.20811402661,113.7416853777,31.46018507647,0
S3,mid,2060,NC,86.73108156174,23.42913194228,0,23.42913194228,63.30194961947,27.01353600162,0
S3,mid,2060,NE,86.35103429088,86.35103429088,0,86.35103429088,0,100,0
S3,mid,2060,NW,99.41393221095,99.41393221095,0,99.41393221095,0,100,0
S3,mid,2060,SC,170.8833780414,38.04506768593,0,38.04506768593,132.8383103555,22.26376147405,0
S3,mid,2060,SW,135.3603381646,28.40279509141,106.957,135.3597950914,0.0005430731900162,99.99959879444,79.01681583352
S4,high,2025,CC,2.232216108054,2.232216108054,0,2.232216108054,0,100,0
S4,high,2025,EC,4.823711855927,3.914014430551,0,3.914014430551,0.9096974253761,81.14113254385,0
S4,high,2025,NC,1.053826913457,1.025232115111,0,1.025232115111,0.0285947983456,97.28657543469,0
S4,high,2025,NE,0.1350675337669,0.1350675337669,0,0.1350675337669,0,100,0
S4,high,2025,NW,0.5702851425713,0.5702851425713,0,0.5702851425713,0,100,0
S4,high,2025,SC,2.011005502751,2.011005502751,0,2.011005502751,0,100,0
S4,high,2025,SW,1.773886943472,1.773886943472,0,1.773886943472,0,100,0
S4,high,2030,CC,44.64432216109,44.64432216109,0,44.64432216109,0,100,0
S4,high,2030,EC,96.47423711857,64.08571295104,0,64.08571295104,32.38852416752,66.4277996542,0
S4,high,2030,NC,21.07653826913,17.92202532368,0,17.92202532368,3.154512945456,85.03305948456,0
S4,high,2030,NE,2.701350675338,2.701350675338,0,2.701350675338,0,100,0
S4,high,2030,NW,11.40570285143,11.40570285143,0,11.40570285143,0,100,0
S4,high,2030,SC,40.22011005503,36.41668098885,0,36.41668098885,3.80342906618,90.54346429939,0
S4,high,2030,SW,35.47773886944,35.47773886944,0,35.47773886944,0,100,0
S4,high,2035,CC,92.76973745959,92.76973745959,0,92.76973745959,0,100,0
S4,high,2035,EC,200.4709494034,125.1930385989,6.391,131.5840385989,68.88691080452,65.63745968704,4.856972067473
S4,high,2035,NC,43.79649700426,36.94860319393,0,36.94860319393,6.847893810324,84.36428874743,0
S4,high,2035,NE,5.613336272262,5.613336272262,0,5.613336272262,0,100,0
S4,high,2035,NW,23.70075314955,23.70075314955,0,23.70075314955,0,100,0
S4,high,2035,SC,83.57634005368,62.44627029088,0,62.44627029088,21.1300697628,74.71764168037,0
S4,high,2035,SW,73.72181637571,73.72181637571,0,73.72181637571,0,100,0
S4,high,2040,CC,148.8761215946,148.8761215946,0,148.8761215946,0,100,0
S4,high,2040,EC,321.7141522316,176.2058661422,34.059,210.2648661422,111.4492860894,65.35766757033,16.19814124199
S4,high,2040,NC,70.28426286387,59.1071544906,0,59.1071544906,11.17710837327,84.09728164195,0
S4,high,2040,NE,9.008236482125,9.008236482125,0,9.008236482125,0,100,0
S4,high,2040,NW,38.03477625786,38.03477625786,0,38.03477625786,0,100,0
S4,high,2040,SC,134.1226320672,91.58871958959,0,91.58871958959,42.5339124776,68.28729661651,0
S4,high,2040,SW,118.3081724652,118.3081724652,0,118.3081724652,0,100,0
S4,high,2045,CC,208.5887153572,208.5887153572,0,208.5887153572,0,100,0
S4,high,2045,EC,450.7502009554,224.892238332,66.492,291.384238332,159.3659626235,64.64428362192,22.81935370994
S4,high,2045,NC,98.47451655494,82.67725294687,0,82.67725294687,15.79726360807,83.95801862174,0
S4,high,2045,NE,12.62134219588,12.62134219588,0,12.62134219588,0,100,0
S4,high,2045,NW,53.2901114937,53.2901114937,0,53.2901114937,0,100,0
S4,high,2045,SC,187.9177615831,122.0404019116,0,122.0404019116,65.87735967143,64.94351618683,0
S4,high,2045,SW,165.7602941725,165.7602941725,0,165.7602941725,0,100,0
S4,high,2050,CC,267.9428273673,267.9428273673,0,267.9428273673,0,100,0
S4,high,2050,EC,579.0115878203,269.4137302091,98.605,368.0187302091,210.9928576111,63.55982124546,26.79347324088
S4,high,2050,NC,126.4955313818,106.1070340196,0,106.1070340196,20.38849736223,83.88204141324,0
S4,high,2050,NE,16.21275679915,16.21275679915,0,16.21275679915,0,100,0
S4,high,2050,NW,68.45386204086,68.45386204086,0,68.45386204086,0,100,0
S4,high,2050,SC,241.3899345651,152.3619375708,0,152.3619375708,89.0279969943,63.11859599502,0
S4,high,2050,SW,212.9275392955,212.9275392955,0,212.9275392955,0,100,0
S4,high,2055,CC,323.4300838177,323.4300838177,0,323.4300838177,0,100,0
S4,high,2055,EC,698.9168854425,313.1506200909,127.259,440.4096200909,258.5072653516,63.01316068677,28.89559950433
S4,high,2055,NC,152.6910077026,128.0159538929,0,128.0159538929,24.67505380968,83.8398775534,0
S4,high,2055,NE,19.57019466425,19.57019466425,0,19.57019466425,0,100,0
S4,high,2055,NW,82.62971080459,82.62971080459,0,82.62971080459,0,100,0
S4,high,2055,SC,291.3784538899,181.2796128009,0,181.2796128009,110.098841089,62.21448785277,0
S4,high,2055,SW,257.0218899237,257.0218899237,0,257.0218899237,0,100,0
S4,high,2060,CC,372.036018009,372.036018009,0,372.036018009,0,100,0
S4,high,2060,EC,803.951975988,355.4912594295,149.76,505.2512594295,298.7007165585,62.84595032042,29.64069801016
S4,high,2060,NC,175.6378189095,146.1786140792,0,146.1786140792,29.45920483029,83.22729978475,0
S4,high,2060,NE,22.51125562781,22.51125562781,0,22.51125562781,0,100,0
S4,high,2060,NW,95.04752376188,95.04752376188,0,95.04752376188,0,100,0
S4,high,2060,SC,335.1675837919,207.6990266219,0,207.6990266219,127.4685571701,61.96870958464,0
S4,high,2060,SW,295.6478239119,295.6478239119,0,295.6478239119,0,100,0
S4,low,2025,CC,0,0,0,0,0,0,0
S4,low,2025,EC,0,0,0,0,0,0,0
S4,low,2025,NC,0,0,0,0,0,0,0
S4,low,2025,NE,0,0,0,0,0,0,0
S4,low,2025,NW,0,0,0,0,0,0,0
S4,low,2025,SC,0,0,0,0,0,0,0
S4,low,2025,SW,0,0,0,0,0,0,0
S4,low,2030,CC,7.440720360181,7.440720360181,0,7.440720360181,0,100,0
S4,low,2030,EC,16.07903951976,11.18321789441,0,11.18321789441,4.895821625351,69.55152937255,0
S4,low,2030,NC,3.51275637819,3.080189211237,0,3.080189211237,0.4325671669523,87.68581932872,0
S4,low,2030,NE,0.4502251125563,0.4502251125563,0,0.4502251125563,0,100,0
S4,low,2030,NW,1.900950475237,1.900950475237,0,1.900950475237,0,100,0
S4,low,2030,SC,6.703351675838,6.703351675838,0,6.703351675838,0,100,0
S4,low,2030,SW,5.912956478239,5.912956478239,0,5.912956478239,0,100,0
S4,low,2035,CC,17.95274573664,17.95274573664,0,17.95274573664,0,100,0
S4,low,2035,EC,38.79502174714,26.08594979124,0,26.08594979124,12.7090719559,67.24045667835,0
S4,low,2035,NC,8.475472674644,7.265794529714,0,7.265794529714,1.20967814493,85.72730759255,0
S4,low,2035,NE,1.086289576642,1.086289576642,0,1.086289576642,0,100,0
S4,low,2035,NW,4.586555990266,4.586555990266,0,4.586555990266,0,100,0
S4,low,2035,SC,16.17364480778,16.17364480778,0,16.17364480778,0,100,0
S4,low,2035,SW,14.26660310656,14.26660310656,0,14.26660310656,0,100,0
S4,low,2040,CC,31.42406762586,31.42406762586,0,31.42406762586,0,100,0
S4,low,2040,EC,67.90590168282,45.13565915014,0,45.13565915014,22.77024253269,66.46794760337,0
S4,low,2040,NC,14.83526979083,12.61275112319,0,12.61275112319,2.22251866764,85.01868385963,0
S4,low,2040,NE,1.901415951544,1.901415951544,0,1.901415951544,0,100,0
S4,low,2040,NW,8.028200684299,8.028200684299,0,8.028200684299,0,100,0
S4,low,2040,SC,28.30997083411,25.48573347059,0,25.48573347059,2.82423736352,90.02387752333,0
S4,low,2040,SW,24.97192949695,24.97192949695,0,24.97192949695,0,100,0
S4,low,2045,CC,46.02910965181,46.02910965181,0,46.02910965181,0,100,0
S4,low,2045,EC,99.46669641176,63.45260693067,2.298,65.75060693067,33.7160894811,66.10313733401,3.49502477205
S4,low,2045,NC,21.73029500975,18.40346989469,0,18.40346989469,3.326825115056,84.69038218964,0
S4,low,2045,NE,2.785141769976,2.785141769976,0,2.785141769976,0,100,0
S4,low,2045,NW,11.75948747324,11.75948747324,0,11.75948747324,0,100,0
S4,low,2045,SC,41.46766635298,34.077981396,0,34.077981396,7.38968495698,82.17964595818,0
S4,low,2045,SW,36.57819524569,36.57819524569,0,36.57819524569,0,100,0
S4,low,2050,CC,59.57304468691,59.57304468691,0,59.57304468691,0,100,0
S4,low,2050,EC,128.73448987,79.77488745032,5.126,84.90088745032,43.83360241971,65.95038170116,6.037628290988
S4,low,2050,NC,28.12437271692,23.77884881809,0,23.77884881809,4.34552389883,84.54890374776,0
S4,low,2050,NE,3.604661840677,3.604661840677,0,3.604661840677,0,100,0
S4,low,2050,NW,15.21968332731,15.21968332731,0,15.21968332731,0,100,0
S4,low,2050,SC,53.66940962785,42.28499483502,0,42.28499483502,11.38441479283,78.78788890772,0
S4,low,2050,SW,47.34122550755,47.34122550755,0,47.34122550755,0,100,0
S4,low,2055,CC,69.74052194549,69.74052194549,0,69.74052194549,0,100,0
S4,low,2055,EC,150.7059201541,92.65851109228,6.728,99.38651109228,51.3194090618,65.94731712641,6.769530317603
S4,low,2055,NC,32.92442820365,27.83261034368,0,27.83261034368,5.091817859971,84.53483283453,0
S4,low,2055,NE,4.219878294402,4.219878294402,0,4.219878294402,0,100,0
S4,low,2055,NW,17.8172639097,17.8172639097,0,17.8172639097,0,100,0
S4,low,2055,SC,62.82929904998,49.26618657219,0,49.26618657219,13.56311247779,78.41275856508,0
S4,low,2055,SW,55.42106826648,55.42106826648,0,55.42106826648,0,100,0
S4,low,2060,CC,74.40720360181,74.40720360181,0,74.40720360181,0,100,0
S4,low,2060,EC,160.7903951976,99.94000674024,6.333,106.2730067402,54.51738845737,66.09412621297,5.959180222951
S4,low,2060,NC,35.12756378189,29.73324345754,0,29.73324345754,5.394320324358,84.64362527999,0
S4,low,2060,NE,4.502251125563,4.502251125563,0,4.502251125563,0,100,0
S4,low,2060,NW,19.00950475237,19.00950475237,0,19.00950475237,0,100,0
S4,low,2060,SC,67.03351675838,54.25031657399,0,54.25031657399,12.78320018439,80.93013644135,0
S4,low,2060,SW,59.12956478239,59.12956478239,0,59.12956478239,0,100,0
S4,mid,2025,CC,0.7440720360181,0.7440720360181,0,0.7440720360181,0,100,0
S4,mid,2025,EC,1.607903951976,1.378089044522,0,1.378089044522,0.2298149074537,85.70717441354,0
S4,mid,2025,NC,0.3512756378189,0.3512756378189,0,0.3512756378189,0,100,0
S4,mid,2025,NE,0.04502251125563,0.04502251125563,0,0.04502251125563,0,100,0
S4,mid,2025,NW,0.1900950475237,0.1900950475237,0,0.1900950475237,0,100,0
S4,mid,2025,SC,0.6703351675838,0.6703351675838,0,0.6703351675838,0,100,0
S4,mid,2025,SW,0.5912956478239,0.5912956478239,0,0.5912956478239,0,100,0
S4,mid,2030,CC,22.32216108054,22.32216108054,0,22.32216108054,0,100,0
S4,mid,2030,EC,48.23711855927,32.22238975984,0,32.22238975984,16.01472879943,66.79998872703,0
S4,mid,2030,NC,10.53826913457,8.994321339338,0,8.994321339338,1.543947795228,85.3491329979,0
S4,mid,2030,NE,1.350675337669,1.350675337669,0,1.350675337669,0,100,0
S4,mid,2030,NW,5.702851425713,5.702851425713,0,5.702851425713,0,100,0
S4,mid,2030,SC,20.11005502751,19.71323452163,0,19.71323452163,0.39682050588,98.02675574315,0
S4,mid,2030,SW,17.73886943472,17.73886943472,0,17.73886943472,0,100,0
S4,mid,2035,CC,51.8204888684,51.8204888684,0,51.8204888684,0,100,0
S4,mid,2035,EC,111.9815888939,71.99209620216,1.739,73.73109620216,38.25049269175,65.84215934997,2.358570656853
