scenario,tier,year,province_key,demand_10kt,supply_10kt,local_direct_10kt,pipeline_served_10kt,served_10kt,unserved_10kt
S2,low,2045,宁夏,0.0,114.75176502971232,0.0,0.0,0.0,0.0
S2,low,2045,安徽,36.02744786188041,14.41188752411695,14.41188752411695,21.615,36.02688752411695,0.0005603377634599838
S2,low,2045,山东,23.38270645052946,102.66797326619948,23.38270645052946,0.0,23.38270645052946,0.0
S2,low,2045,山西,13.878593464538962,110.31999133963168,13.878593464538962,0.0,13.878593464538962,0.0
S2,low,2045,广东,69.29385020550588,17.367130776138378,17.367130776138378,0.0,17.367130776138378,51.926719429367495
S2,low,2045,广西,32.542631455624395,47.59544137227116,32.542631455624395,0.0,32.542631455624395,0.0
S2,low,2045,新疆,0.0,544.6001981358315,0.0,0.0,0.0,0.0
S2,low,2045,江苏,51.897218060455806,30.596524925513656,30.596524925513656,21.3,51.89652492551366,0.0006931349421464006
S2,low,2045,江西,29.565644296124123,21.29115029767063,21.29115029767063,0.0,21.29115029767063,8.274493998453494
S2,low,2045,河北,16.297056752023103,278.7579953471424,16.297056752023103,0.0,16.297056752023103,0.0
S2,low,2045,河南,64.91184834406803,67.97254129261941,64.91184834406803,0.0,64.91184834406803,0.0
S2,low,2045,浙江,45.62109928125665,2.16368881587541,2.16368881587541,0.0,2.16368881587541,43.45741046538124
S2,low,2045,海南,0.0,7.155124175020299,0.0,0.0,0.0,0.0
S2,low,2045,湖北,29.685440083805062,31.708409214301707,29.685440083805062,0.0,29.685440083805062,0.0
S2,low,2045,湖南,34.0944376235104,48.96010339217721,34.0944376235104,0.0,34.0944376235104,0.0
S2,low,2045,甘肃,0.096726247830434,206.17447545320616,0.096726247830434,0.0,0.096726247830434,0.0
S2,low,2045,福建,12.756295067065,0.0,0.0,0.0,0.0,12.756295067065
S2,low,2045,西藏,0.2222927096031978,36.69902727343752,0.2222927096031978,0.0,0.2222927096031978,0.0
S2,low,2045,贵州,23.5825830192038,29.15465621211067,23.5825830192038,0.0,23.5825830192038,0.0
S2,low,2045,辽宁,1.481951397354653,85.4345354104636,1.481951397354653,0.0,1.481951397354653,0.0
S2,low,2045,陕西,15.493498518628137,84.03955958245204,15.493498518628137,0.0,15.493498518628137,0.0
S2,low,2045,青海,0.6154092369045625,253.2316217311269,0.6154092369045625,0.0,0.6154092369045625,0.0
S2,low,2045,黑龙江,1.852439246693316,69.20715361385571,1.852439246693316,0.0,1.852439246693316,0.0
S2,low,2050,上海,28.34072282334588,0.0,0.0,0.0,0.0,28.34072282334588
S2,low,2050,云南,51.10131444416406,143.6626289163858,51.10131444416406,0.0,51.10131444416406,0.0
S2,low,2050,内蒙古,4.023241386229753,736.475383112536,4.023241386229753,0.0,4.023241386229753,0.0
S2,low,2050,北京,43.87259644592267,0.46069188873872,0.46069188873872,0.0,0.46069188873872,43.411904557183945
S2,low,2050,四川,12.724189088186758,15.94271150492471,12.724189088186758,0.0,12.724189088186758,0.0
S2,low,2050,天津,12.21777725139766,8.86178699162873,8.86178699162873,0.0,8.86178699162873,3.35599025976893
S2,low,2050,宁夏,0.0,130.50746876037974,0.0,0.0,0.0,0.0
S2,low,2050,安徽,52.56303886154699,16.50126615214506,16.50126615214506,36.061,52.56226615214506,0.000772709401935856
S2,low,2050,山东,34.11471477411433,120.36483149634772,34.11471477411433,0.0,34.11471477411433,0.0
S2,low,2050,山西,20.24847972625997,130.85226345231143,20.24847972625997,0.0,20.24847972625997,0.0
S2,low,2050,广东,101.09778952930016,20.65702379096161,20.65702379096161,0.0,20.65702379096161,80.44076573833854
S2,low,2050,广西,47.478789183645134,56.09193497883136,47.478789183645134,0.0,47.478789183645134,0.0
S2,low,2050,新疆,0.0,624.6708205093825,0.0,0.0,0.0,0.0
S2,low,2050,江苏,75.71658975611764,36.36745341177279,36.36745341177279,39.349,75.71645341177279,0.00013634434485254587
S2,low,2050,江西,43.13544817445016,25.17073024978858,25.17073024978858,0.0,25.17073024978858,17.96471792466158
S2,low,2050,河北,23.776950026254696,326.742380416692,23.776950026254696,0.0,23.776950026254696,0.0
S2,low,2050,河南,94.70457136360724,81.32402361887074,81.32402361887074,13.38,94.70402361887074,0.0005477447365080934
S2,low,2050,浙江,66.55990797961637,2.60315733976931,2.60315733976931,0.0,2.60315733976931,63.95675063984706
S2,low,2050,海南,0.0,8.2489030708567,0.0,0.0,0.0,0.0
S2,low,2050,湖北,43.31022687838343,35.98888460404155,35.98888460404155,7.321,43.30988460404155,0.00034227434188238703
S2,low,2050,湖南,49.742830983688506,58.37338194879317,49.742830983688506,0.0,49.742830983688506,0.0
S2,low,2050,甘肃,0.1411208904703516,237.5949154256578,0.1411208904703516,0.0,0.1411208904703516,0.0
S2,low,2050,福建,18.61107775133149,0.0,0.0,0.0,0.0,18.61107775133149
S2,low,2050,西藏,0.3243188465168628,41.21884418766046,0.3243188465168628,0.0,0.3243188465168628,0.0
S2,low,2050,贵州,34.40632909792154,32.62922250477307,32.62922250477307,1.777,34.40622250477307,0.00010659314847316637
S2,low,2050,辽宁,2.1621256434457523,101.95731309335304,2.1621256434457523,0.0,2.1621256434457523,0.0
S2,low,2050,陕西,22.604581036605943,95.88708143331426,22.604581036605943,0.0,22.604581036605943,0.0
S2,low,2050,青海,0.8978648656763649,283.5865606799279,0.8978648656763649,0.0,0.8978648656763649,0.0
S2,low,2050,黑龙江,2.70265705430719,82.07180026529741,2.70265705430719,0.0,2.70265705430719,0.0
S2,low,2055,上海,38.9124772256634,0.0,0.0,0.0,0.0,38.9124772256634
S2,low,2055,云南,70.16330341694652,159.9521727510259,70.16330341694652,0.0,70.16330341694652,0.0
S2,low,2055,内蒙古,5.524004796590754,848.3084364999766,5.524004796590754,0.0,5.524004796590754,0.0
S2,low,2055,北京,60.238104041100016,0.53468653256512,0.53468653256512,0.0,0.53468653256512,59.7034175085349
S2,low,2055,四川,17.470610089776372,18.13826535904749,17.470610089776372,0.0,17.470610089776372,0.0
S2,low,2055,天津,16.775294758946863,9.96175640413964,9.96175640413964,0.0,9.96175640413964,6.813538354807223
S2,low,2055,宁夏,0.0,146.26317249104716,0.0,0.0,0.0,0.0
S2,low,2055,安徽,72.17028532972803,18.59064478017316,18.59064478017316,53.579,72.16964478017316,0.0006405495548733597
S2,low,2055,山东,46.84030361477579,138.06168972649596,46.84030361477579,0.0,46.84030361477579,0.0
S2,low,2055,山西,27.801637633368493,151.38453556499124,27.801637633368493,0.0,27.801637633368493,0.0
S2,low,2055,广东,138.80963647769673,23.94691680578484,23.94691680578484,0.0,23.94691680578484,114.86271967191189
S2,low,2055,广西,65.18949126056725,64.58842858539158,64.58842858539158,0.0,64.58842858539158,0.6010626751756689
S2,low,2055,新疆,0.0,704.7414428829336,0.0,0.0,0.0,0.0
S2,low,2055,江苏,103.96065382153112,42.13838189803192,42.13838189803192,61.822,103.96038189803193,0.0002719234991985786
S2,low,2055,江西,59.22598217305851,29.05031020190653,29.05031020190653,0.0,29.05031020190653,30.17567197115198
S2,low,2055,河北,32.64631012269792,374.7267654862415,32.64631012269792,0.0,32.64631012269792,0.0
S2,low,2055,河南,130.03159797028462,94.67550594512208,94.67550594512208,35.356,130.0315059451221,9.20251625302626e-05
S2,low,2055,浙江,91.38831495382796,3.04262586366321,3.04262586366321,0.0,3.04262586366321,88.34568909016475
S2,low,2055,海南,0.0,9.34268196669312,0.0,0.0,0.0,0.0
S2,low,2055,湖北,59.46595743334834,40.26935999378138,40.26935999378138,19.196,59.46535999378138,0.0005974395669667842
S2,low,2055,湖南,68.29807375972516,67.78666050540912,67.78666050540912,0.511,68.29766050540911,0.00041325431604377627
S2,low,2055,甘肃,0.1937622928928738,269.0153553981094,0.1937622928928738,0.0,0.1937622928928738,0.0
S2,low,2055,福建,25.55344631320305,0.0,0.0,0.0,0.0,25.55344631320305
S2,low,2055,西藏,0.4452973838248398,45.73866110188341,0.4452973838248398,0.0,0.4452973838248398,0.0
S2,low,2055,贵州,47.24069692176928,36.10378879743545,36.10378879743545,0.0,36.10378879743545,11.136908124333829
S2,low,2055,辽宁,2.968649225498933,118.4800907762425,2.968649225498933,0.0,2.968649225498933,0.0
S2,low,2055,陕西,31.03661999961464,107.73460328417646,31.03661999961464,0.0,31.03661999961464,0.0
S2,low,2055,青海,1.2327895218175002,313.9414996287289,1.2327895218175002,0.0,1.2327895218175002,0.0
S2,low,2055,黑龙江,3.710811531873665,94.93644691673911,3.710811531873665,0.0,3.710811531873665,0.0
S2,low,2060,上海,51.146196259162245,0.0,0.0,0.0,0.0,51.146196259162245
S2,low,2060,云南,92.22199003016868,176.2417165856659,92.22199003016868,0.0,92.22199003016868,0.0
S2,low,2060,内蒙古,7.260700258801567,960.1414898874172,7.260700258801567,0.0,7.260700258801567,0.0
S2,low,2060,北京,79.17640076468841,0.6086811763915201,0.6086811763915201,0.0,0.6086811763915201,78.5677195882969
S2,low,2060,四川,22.963206563207148,20.33381921317027,20.33381921317027,2.629,22.96281921317027,0.0003873500368776206
S2,low,2060,天津,22.0492905931091,11.06172581665056,11.06172581665056,0.0,11.06172581665056,10.98756477645854
S2,low,2060,宁夏,0.0,162.01887622171463,0.0,0.0,0.0,0.0
S2,low,2060,安徽,94.8599482923585,20.68002340820127,20.68002340820127,74.179,94.85902340820127,0.0009248841572286892
S2,low,2060,山东,61.56645714501221,155.7585479566442,61.56645714501221,0.0,61.56645714501221,0.0
S2,low,2060,山西,36.54221257814392,171.916807677671,36.54221257814392,0.0,36.54221257814392,0.0
S2,low,2060,广东,182.45008840683508,27.23680982060806,27.23680982060806,0.0,27.23680982060806,155.21327858622703
S2,low,2060,广西,85.68445783371921,73.08492219195179,73.08492219195179,0.0,73.08492219195179,12.599535641767417
S2,low,2060,新疆,0.0,784.8120652564844,0.0,0.0,0.0,0.0
S2,low,2060,江苏,136.6449114188002,47.90931038429103,47.90931038429103,88.735,136.64431038429103,0.0006010345091738145
S2,low,2060,江西,77.84607724401313,32.92989015402447,32.92989015402447,0.0,32.92989015402447,44.91618708998866
S2,low,2060,河北,42.910004803594624,422.711150555791,42.910004803594624,0.0,42.910004803594624,0.0
S2,low,2060,河南,170.91231666162005,108.0269882713734,108.0269882713734,62.885,170.9119882713734,0.00032839024666486694
S2,low,2060,浙江,120.11994675424906,3.48209438755711,3.48209438755711,0.0,3.48209438755711,116.63785236669194
S2,low,2060,海南,0.0,10.43646086252953,0.0,0.0,0.0,0.0
S2,low,2060,湖北,78.16149848252613,44.54983538352122,44.54983538352122,33.611,78.16083538352122,0.0006630990049103502
S2,low,2060,湖南,89.77034960739608,77.19993906202508,77.19993906202508,12.57,89.76993906202509,0.00041054537099682875
S2,low,2060,甘肃,0.2546793462274939,300.4357953705611,0.2546793462274939,0.0,0.2546793462274939,0.0
S2,low,2060,福建,33.5872109260391,0.0,0.0,0.0,0.0,33.5872109260391
S2,low,2060,西藏,0.5852947180596383,50.258478016106366,0.5852947180596383,0.0,0.5852947180596383,0.0
S2,low,2060,贵州,62.09273036430852,39.57835509009785,39.57835509009785,0.0,39.57835509009785,22.51437527421067
S2,low,2060,辽宁,3.901964787064256,135.00286845913195,3.901964787064256,0.0,3.901964787064256,0.0
S2,low,2060,陕西,40.79424315536538,119.58212513503868,40.79424315536538,0.0,40.79424315536538,0.0
S2,low,2060,青海,1.6203670216999837,344.2964385775299,1.6203670216999837,0.0,1.6203670216999837,0.0
S2,low,2060,黑龙江,4.877455983830319,107.80109356818085,4.877455983830319,0.0,4.877455983830319,0.0
S2,mid,2025,上海,1.2786549064790562,0.0,0.0,0.0,0.0,1.2786549064790562
S2,mid,2025,云南,2.305549750754217,55.42463688618291,2.305549750754217,0.0,2.305549750754217,0.0
S2,mid,2025,内蒙古,0.1815175064700391,249.97123088190696,0.1815175064700391,0.0,0.1815175064700391,0.0
S2,mid,2025,北京,1.9794100191172104,0.15149524667688,0.15149524667688,0.0,0.15149524667688,1.8279147724403304
S2,mid,2025,四川,0.5740801640801787,5.68293647273605,0.5740801640801787,0.0,0.5740801640801787,0.0
S2,mid,2025,天津,0.5512322648277275,3.3041045139691,0.5512322648277275,0.0,0.5512322648277275,0.0
S2,mid,2025,宁夏,0.0,49.194393014380125,0.0,0.0,0.0,0.0
S2,mid,2025,安徽,2.3714987073089624,6.10283905256871,2.3714987073089624,0.0,2.3714987073089624,0.0
S2,mid,2025,山东,1.5391614286253053,41.55364391616981,1.5391614286253053,0.0,1.5391614286253053,0.0
S2,mid,2025,山西,0.913555314453598,43.61439242788847,0.913555314453598,0.0,0.913555314453598,0.0
S2,mid,2025,广东,4.561252210170877,6.82663572947276,4.561252210170877,0.0,4.561252210170877,0.0
S2,mid,2025,广西,2.14211144584298,19.0638149669101,2.14211144584298,0.0,2.14211144584298,0.0
S2,mid,2025,新疆,0.0,229.8525943638816,0.0,0.0,0.0,0.0
S2,mid,2025,江苏,3.416122785470005,12.04392863903945,3.416122785470005,0.0,3.416122785470005,0.0
S2,mid,2025,江西,1.9461519311003284,8.47408276095615,1.9461519311003284,0.0,1.9461519311003284,0.0
S2,mid,2025,河北,1.0727501200898657,112.86846262152604,1.0727501200898657,0.0,1.0727501200898657,0.0
S2,mid,2025,河南,4.272807916540501,26.3936929625327,4.272807916540501,0.0,4.272807916540501,0.0
S2,mid,2025,浙江,3.0029986688562267,0.83027255961612,0.83027255961612,0.0,0.83027255961612,2.1727261092401067
S2,mid,2025,海南,0.0,2.99131734912404,0.0,0.0,0.0,0.0
S2,mid,2025,湖北,1.954037462063153,13.643483427914948,1.954037462063153,0.0,1.954037462063153,0.0
S2,mid,2025,湖南,2.244258740184902,19.15037681832203,2.244258740184902,0.0,2.244258740184902,0.0
S2,mid,2025,甘肃,0.0063669836556873,86.26073717586893,0.0063669836556873,0.0,0.0063669836556873,0.0
S2,mid,2025,福建,0.8396802731509774,0.0,0.0,0.0,0.0,0.8396802731509774
S2,mid,2025,西藏,0.0146323679514909,16.08768591622142,0.0146323679514909,0.0,0.0146323679514909,0.0
S2,mid,2025,贵州,1.5523182591077127,12.85981034488933,1.5523182591077127,0.0,1.5523182591077127,0.0
S2,mid,2025,辽宁,0.0975491196766064,33.350946202085005,0.0975491196766064,0.0,0.0975491196766064,0.0
S2,mid,2025,陕西,1.0198560788841344,35.81703858149506,1.0198560788841344,0.0,1.0198560788841344,0.0
S2,mid,2025,青海,0.0405091755424995,111.57782805580293,0.0405091755424995,0.0,0.0405091755424995,0.0
S2,mid,2025,黑龙江,0.1219363995957579,27.37151708562854,0.1219363995957579,0.0,0.1219363995957579,0.0
S2,mid,2030,上海,7.671929438874337,0.0,0.0,0.0,0.0,7.671929438874337
S2,mid,2030,云南,13.8332985045253,101.3961271989787,13.8332985045253,0.0,13.8332985045253,0.0
S2,mid,2030,内蒙古,1.089105038820235,431.0112755259695,1.089105038820235,0.0,1.089105038820235,0.0
S2,mid,2030,北京,11.87646011470326,0.25695265499649,0.25695265499649,0.0,0.25695265499649,11.619507459706771
S2,mid,2030,四川,3.444480984481072,10.03653837640867,3.444480984481072,0.0,3.444480984481072,0.0
S2,mid,2030,天津,3.3073935889663644,5.95632962373169,3.3073935889663644,0.0,3.3073935889663644,0.0
S2,mid,2030,宁夏,0.0,89.10909474527419,0.0,0.0,0.0,0.0
S2,mid,2030,安徽,14.228992243853774,10.96208887240594,10.96208887240594,3.266,14.228088872405941,0.0009033714478334787
S2,mid,2030,山东,9.234968571751832,72.26106910109009,9.234968571751832,0.0,9.234968571751832,0.0
S2,mid,2030,山西,5.481331886721588,74.50277020047082,5.481331886721588,0.0,5.481331886721588,0.0
S2,mid,2030,广东,27.367513261025262,11.60918249561844,11.60918249561844,0.0,11.60918249561844,15.758330765406823
S2,mid,2030,广西,12.85266867505788,32.89283036290073,12.85266867505788,0.0,12.85266867505788,0.0
S2,mid,2030,新疆,0.0,411.9231764279186,0.0,0.0,0.0,0.0
S2,mid,2030,江苏,20.49673671282003,20.50437515824439,20.49673671282003,0.0,20.49673671282003,0.0
S2,mid,2030,江西,11.676911586601973,14.55078186794729,11.676911586601973,0.0,11.676911586601973,0.0
S2,mid,2030,河北,6.436500720539194,196.33389281217208,6.436500720539194,0.0,6.436500720539194,0.0
S2,mid,2030,河南,25.636847499243,44.45129320172494,25.636847499243,0.0,25.636847499243,0.0
S2,mid,2030,浙江,18.01799201313736,1.3849710504877,1.3849710504877,0.0,1.3849710504877,16.63302096264966
S2,mid,2030,海南,0.0,5.3253365285330405,0.0,0.0,0.0,0.0
S2,mid,2030,湖北,11.72422477237892,24.774481915562948,11.72422477237892,0.0,11.72422477237892,0.0
S2,mid,2030,湖南,13.465552441109413,32.44024445524418,13.465552441109413,0.0,13.465552441109413,0.0
S2,mid,2030,甘肃,0.038201901934124,153.64981206132575,0.038201901934124,0.0,0.038201901934124,0.0
S2,mid,2030,福建,5.038081638905864,0.0,0.0,0.0,0.0,5.038081638905864
S2,mid,2030,西藏,0.0877942077089457,29.57433770165557,0.0877942077089457,0.0,0.0877942077089457,0.0
S2,mid,2030,贵州,9.313909554646276,23.7353152483274,9.313909554646276,0.0,9.313909554646276,0.0
S2,mid,2030,辽宁,0.5852947180596384,56.40703474338251,0.5852947180596384,0.0,0.5852947180596384,0.0
S2,mid,2030,陕西,6.119136473304807,64.6199137264981,6.119136473304807,0.0,6.119136473304807,0.0
S2,mid,2030,青海,0.2430550532549975,205.7963455165462,0.2430550532549975,0.0,0.2430550532549975,0.0
S2,mid,2030,黑龙江,0.7316183975745479,46.7708333533844,0.7316183975745479,0.0,0.7316183975745479,0.0
S2,mid,2035,上海,17.11421884054884,0.0,0.0,0.0,0.0,17.11421884054884
S2,mid,2035,云南,30.85874287287756,158.15896894486195,30.85874287287756,0.0,30.85874287287756,0.0
S2,mid,2035,内蒙古,2.4295299016004472,669.0084575426001,2.4295299016004472,0.0,2.4295299016004472,0.0
S2,mid,2035,北京,26.49350975833585,0.39827209981267,0.39827209981267,0.0,0.39827209981267,26.095237658523182
S2,mid,2035,四川,7.683803902290263,15.6100940218052,7.683803902290263,0.0,7.683803902290263,0.0
S2,mid,2035,天津,7.377995082512611,9.27971214587134,7.377995082512611,0.0,7.377995082512611,0.0
S2,mid,2035,宁夏,0.0,138.8823078146185,0.0,0.0,0.0,0.0
S2,mid,2035,安徽,31.74143989227249,17.07345798735262,17.07345798735262,14.667,31.74045798735262,0.0009819049198682706
S2,mid,2035,山东,20.600981067644096,112.24367980450086,20.600981067644096,0.0,20.600981067644096,0.0
S2,mid,2035,山西,12.227525578076197,115.54919518530922,12.227525578076197,0.0,12.227525578076197,0.0
S2,mid,2035,广东,61.05030224828694,17.99813668933406,17.99813668933406,0.0,17.99813668933406,43.05216555895288
S2,mid,2035,广西,28.671194924634445,51.0586400944117,28.671194924634445,0.0,28.671194924634445,0.0
S2,mid,2035,新疆,0.0,641.4502323918886,0.0,0.0,0.0,0.0
S2,mid,2035,江苏,45.72326171860394,31.79174546168207,31.79174546168207,13.931,45.72274546168207,0.0005162569218768454
S2,mid,2035,江西,26.048365260273844,22.57743851738836,22.57743851738836,0.0,22.57743851738836,3.470926742885485
S2,mid,2035,河北,14.358276203700411,304.97453617598546,14.358276203700411,0.0,14.358276203700411,0.0
S2,mid,2035,河南,57.18960555875475,68.85619204126402,57.18960555875475,0.0,57.18960555875475,0.0
S2,mid,2035,浙江,40.19378186895037,2.14354305691622,2.14354305691622,0.0,2.14354305691622,38.050238812034145
S2,mid,2035,海南,0.0,8.28813214761714,0.0,0.0,0.0,0.0
S2,mid,2035,湖北,26.15390953331255,38.62035845809864,26.15390953331255,0.0,26.15390953331255,0.0
S2,mid,2035,湖南,30.038390358272927,50.27629111781228,30.038390358272927,0.0,30.038390358272927,0.0
S2,mid,2035,甘肃,0.0852192026836099,239.14482245235467,0.0852192026836099,0.0,0.0852192026836099,0.0
S2,mid,2035,福建,11.238741491532403,0.0,0.0,0.0,0.0,11.238741491532403
S2,mid,2035,西藏,0.1958476411487898,46.14829280661685,0.1958476411487898,0.0,0.1958476411487898,0.0
S2,mid,2035,贵州,20.777079305708934,37.048788083193415,20.777079305708934,0.0,20.777079305708934,0.0
S2,mid,2035,辽宁,1.3056509409919324,87.40835173230776,1.3056509409919324,0.0,1.3056509409919324,0.0
S2,mid,2035,陕西,13.650313334306206,100.68175911650768,13.650313334306206,0.0,13.650313334306206,0.0
S2,mid,2035,青海,0.5421970320307862,321.21274906983695,0.5421970320307862,0.0,0.5421970320307862,0.0
S2,mid,2035,黑龙江,1.632063676239915,72.54060116055237,1.632063676239915,0.0,1.632063676239915,0.0
S2,mid,2040,上海,28.9692462659773,0.0,0.0,0.0,0.0,28.9692462659773
S2,mid,2040,云南,52.2346085481161,200.6670422528357,52.2346085481161,0.0,52.2346085481161,0.0
S2,mid,2040,内蒙古,4.112466405025931,926.3651443518896,4.112466405025931,0.0,4.112466405025931,0.0
S2,mid,2040,北京,44.84557640579353,0.56488211809069,0.56488211809069,0.0,0.56488211809069,44.28069428770284
S2,mid,2040,四川,13.006378472707762,20.867413310130008,13.006378472707762,0.0,13.006378472707762,0.0
S2,mid,2040,天津,12.488735739902635,12.0343063654834,12.0343063654834,0.0,12.0343063654834,0.4544293744192345
S2,mid,2040,宁夏,0.0,178.8315946047258,0.0,0.0,0.0,0.0
S2,mid,2040,安徽,53.728750207244005,22.26001607035399,22.26001607035399,31.468,53.72801607035399,0.0007341368900171119
S2,mid,2040,山东,34.87129032470518,153.49620780705996,34.87129032470518,0.0,34.87129032470518,0.0
S2,mid,2040,山西,20.69753828644312,162.19717021642884,20.69753828644312,0.0,20.69753828644312,0.0
S2,mid,2040,广东,103.3398752768464,25.4298488591499,25.4298488591499,0.0,25.4298488591499,77.9100264176965
S2,mid,2040,广西,48.531745109140935,70.63035725418732,48.531745109140935,0.0,48.531745109140935,0.0
S2,mid,2040,新疆,0.0,839.1502013770207,0.0,0.0,0.0,0.0
S2,mid,2040,江苏,77.39578657669499,44.84623872897583,44.84623872897583,32.549,77.39523872897583,0.0005478477191616093
S2,mid,2040,江西,44.09208010494281,31.45315933390155,31.45315933390155,0.0,31.45315933390155,12.63892077104126
S2,mid,2040,河北,24.30426087075674,416.881360501457,24.30426087075674,0.0,24.30426087075674,0.0
S2,mid,2040,河南,96.80487217800122,98.67030006827756,96.80487217800122,0.0,96.80487217800122,0.0
S2,mid,2040,浙江,68.03603343927182,3.11472052745047,3.11472052745047,0.0,3.11472052745047,64.92131291182135
S2,mid,2040,海南,0.0,10.94952695594505,0.0,0.0,0.0,0.0
S2,mid,2040,湖北,44.2707349454651,49.54723529598261,44.2707349454651,0.0,44.2707349454651,0.0
S2,mid,2040,湖南,50.84599746151547,71.4394255094008,50.84599746151547,0.0,50.84599746151547,0.0
S2,mid,2040,甘肃,0.144250584390246,315.6847092555558,0.144250584390246,0.0,0.144250584390246,0.0
S2,mid,2040,福建,19.02382299894783,0.0,0.0,0.0,0.0,19.02382299894783
S2,mid,2040,西藏,0.3315113941167819,58.1301864553552,0.3315113941167819,0.0,0.3315113941167819,0.0
S2,mid,2040,贵州,35.16937189495005,46.38983985448709,35.16937189495005,0.0,35.16937189495005,0.0
S2,mid,2040,辽宁,2.2100759607785467,124.4857558949723,2.2100759607785467,0.0,2.2100759607785467,0.0
S2,mid,2040,陕西,23.105891789367163,130.41142299900065,23.105891789367163,0.0,23.105891789367163,0.0
S2,mid,2040,青海,0.9177771706627372,402.6159430906522,0.9177771706627372,0.0,0.9177771706627372,0.0
S2,mid,2040,黑龙江,2.762594950973183,101.7800125772637,2.762594950973183,0.0,2.762594950973183,0.0
S2,mid,2045,上海,43.32579453081441,0.0,0.0,0.0,0.0,43.32579453081441
S2,mid,2045,云南,78.12098031736113,230.09331498637889,78.12098031736113,0.0,78.12098031736113,0.0
S2,mid,2045,内蒙古,6.150518133717815,1128.3861440195235,6.150518133717815,0.0,6.150518133717815,0.0
S2,mid,2045,北京,67.07009948185139,0.69854986177709,0.69854986177709,0.0,0.69854986177709,66.37154962007429
S2,mid,2045,四川,19.452065688031244,24.83357511112599,19.452065688031244,0.0,19.452065688031244,0.0
S2,mid,2045,天津,18.677890120052325,14.02134788485795,14.02134788485795,0.0,14.02134788485795,4.656542235194376
S2,mid,2045,宁夏,0.0,207.29351102141527,0.0,0.0,0.0,0.0
S2,mid,2045,安徽,80.35558711137128,26.034377462920883,26.034377462920883,54.321,80.35537746292088,0.00020964845039372904
S2,mid,2045,山东,52.152767309204414,185.46472590023083,52.152767309204414,0.0,52.152767309204414,0.0
S2,mid,2045,山西,30.95480230513505,199.28772629094703,30.95480230513505,0.0,30.95480230513505,0.0
S2,mid,2045,广东,154.55294079718408,31.37288140205635,31.37288140205635,0.0,31.37288140205635,123.18005939512773
S2,mid,2045,广西,72.58305575212596,85.97886183377993,72.58305575212596,0.0,72.58305575212596,0.0
S2,mid,2045,新疆,0.0,983.7939063098864,0.0,0.0,0.0,0.0
S2,mid,2045,江苏,115.75150820236664,55.27114180092776,55.27114180092776,60.48,115.75114180092775,0.00036640143888178045
S2,mid,2045,江西,65.94318628533071,38.461432795792014,38.461432795792014,0.0,38.461432795792014,27.481753489538697
S2,mid,2045,河北,36.34894063317098,503.562830304514,36.34894063317098,0.0,36.34894063317098,0.0
S2,mid,2045,河南,144.77932781052772,122.78910685118312,122.78910685118312,21.99,144.77910685118312,0.00022095934460253375
S2,mid,2045,浙江,101.75325855624452,3.9085991512588,3.9085991512588,0.0,3.9085991512588,97.84465940498572
S2,mid,2045,海南,0.0,12.92538560648824,0.0,0.0,0.0,0.0
S2,mid,2045,湖北,66.21037870177597,57.279706967770686,57.279706967770686,8.93,66.20970696777069,0.0006717340052802001
S2,mid,2045,湖南,76.04420282481287,88.444057740707,76.04420282481287,0.0,76.04420282481287,0.0
S2,mid,2045,甘肃,0.2157381356373672,372.4442137219198,0.2157381356373672,0.0,0.2157381356373672,0.0
S2,mid,2045,福建,28.45162897493113,0.0,0.0,0.0,0.0,28.45162897493113
S2,mid,2045,西藏,0.4958014583553745,66.2950170100805,0.4958014583553745,0.0,0.4958014583553745,0.0
S2,mid,2045,贵州,52.59857182711551,52.66647573800624,52.59857182711551,0.0,52.59857182711551,0.0
S2,mid,2045,辽宁,3.305343055702497,154.3333542898693,3.305343055702497,0.0,3.305343055702497,0.0
S2,mid,2045,陕西,34.556685076513894,151.81339795539682,34.556685076513894,0.0,34.556685076513894,0.0
S2,mid,2045,青海,1.372608205133241,457.4506715142926,1.372608205133241,0.0,1.372608205133241,0.0
S2,mid,2045,黑龙江,4.131678819628121,125.0193742701906,4.131678819628121,0.0,4.131678819628121,0.0
S2,mid,2050,上海,60.27264645071486,0.0,0.0,0.0,0.0,60.27264645071486
S2,mid,2050,云南,108.67794296773287,239.69379797814008,108.67794296773287,0.0,108.67794296773287,0.0
S2,mid,2050,内蒙古,8.556288672297226,1228.7717621984505,8.556288672297226,0.0,8.556288672297226,0.0
S2,mid,2050,北京,93.30451841128448,0.7686410122271601,0.7686410122271601,0.0,0.7686410122271601,92.53587739905731
S2,mid,2050,四川,27.06072654055838,26.59960422212026,26.59960422212026,0.461,27.060604222120258,0.000122318438123159
S2,mid,2050,天津,25.983732781877563,14.78544139779761,14.78544139779761,0.0,14.78544139779761,11.198291384079953
S2,mid,2050,宁夏,0.0,217.7450815681193,0.0,0.0,0.0,0.0
S2,mid,2050,安徽,111.78661452725724,27.531524275236567,27.531524275236567,84.255,111.78652427523656,9.025202068357885e-05
S2,mid,2050,山东,72.55228298741115,200.82260656075044,72.55228298741115,0.0,72.55228298741115,0.0
S2,mid,2050,山西,43.06274992746469,218.3203539952995,43.06274992746469,0.0,43.06274992746469,0.0
S2,mid,2050,广东,215.00620725978035,34.46519477422458,34.46519477422458,0.0,34.46519477422458,180.54101248555577
