year,segment_id,from_node_id,to_node_id,from_province,to_province,design_throughput_10kt_y,same_pipeline_task_10kt,capacity_10kt,distance_km,capacity_basis
2050,S075,N144,N094,湖南,湖南,385.0,82.44681251288131,302.5531874871187,44.30902209217712,同管道运输任务_万吨
2050,S076,N094,N123,湖南,湖南,220.0,71.42623169552661,148.5737683044734,110.38422502220652,同管道运输任务_万吨
2050,S077,N123,N112,湖南,湖南,136.0,71.42623169552661,64.57376830447339,1.0,同管道运输任务_万吨
2050,S078,N112,N134,湖南,湖南,100.0,27.39476554786216,72.60523445213784,132.5778164965883,同管道运输任务_万吨
2050,S079,N094,N042,湖南,湖南,250.0,62.01590709779352,187.98409290220647,94.39854001897788,同管道运输任务_万吨
2050,S080,N094,N071,湖南,湖南,350.0,16.649648527447813,333.3503514725522,18.491879987050954,同管道运输任务_万吨
2050,S081,N010,N025,江西,江西,330.0,156.66861765146012,173.33138234853988,108.61051325134414,同管道运输任务_万吨
2050,S082,N025,N030,江西,江西,240.0,88.76473340048317,151.23526659951682,197.46312445716046,同管道运输任务_万吨
2050,S083,N030,N076,江西,江西,274.0,72.55440185335348,201.44559814664652,97.0701569390622,同管道运输任务_万吨
2050,S084,N076,N128,江西,江西,170.0,35.64386795748327,134.35613204251672,226.5322157290696,同管道运输任务_万吨
2050,S085,N004,N076,江西,江西,,36.91053389587021,0.0,352.9393516457895,同管道运输任务_万吨
2050,S086,N045,N029,安徽,安徽,410.0,216.83260218597,193.16739781403,143.6360184791097,同管道运输任务_万吨
2050,S087,N029,N092,安徽,安徽,270.0,159.47045253757878,110.52954746242122,87.17523735415098,同管道运输任务_万吨
2050,S088,N092,N145,安徽,安徽,140.0,131.38464834838635,8.61535165161365,117.7796602808287,同管道运输任务_万吨
2050,S089,N145,N011,安徽,安徽,140.0,78.1536326381841,61.846367361815894,106.2674435054341,同管道运输任务_万吨
2050,S090,N045,N029,安徽,安徽,120.0,57.36214964839122,62.63785035160878,143.6360184791097,同管道运输任务_万吨
2050,S091,N029,N017,安徽,安徽,140.0,20.54160458640588,119.45839541359412,67.91871138908039,同管道运输任务_万吨
2050,S092,N092,N122,安徽,安徽,80.0,27.95196410703728,52.048035892962716,50.35323866621471,同管道运输任务_万吨
2050,S093,N035,N093,浙江,浙江,510.0,9.124295448577906,500.8757045514221,65.94894528415729,同管道运输任务_万吨
2050,S094,N035,N116,浙江,江苏,510.0,225.49198876710355,284.5080112328965,63.57562871305079,同管道运输任务_万吨
2050,S095,N023,N087,江苏,江苏,545.0,93.59811855981889,451.4018814401811,114.4833118213585,同管道运输任务_万吨
2050,S096,N023,N054,江苏,江苏,545.0,0.0,545.0,276.9115998482865,同管道运输任务_万吨
2050,S097,N023,N105,江苏,江苏,545.0,53.782325007393645,491.21767499260636,191.86100361661346,同管道运输任务_万吨
2050,S098,N022,N116,江苏,江苏,580.0,225.49198876710355,354.5080112328965,189.3371214001896,同管道运输任务_万吨
2050,S099,N110,N153,浙江,浙江,760.0,70.71532385437588,689.2846761456241,285.527592054481,同管道运输任务_万吨
2050,S100,N153,N076,浙江,江西,450.0,36.91053389587021,413.08946610412977,453.1326401913357,同管道运输任务_万吨
2050,S101,N126,N074,浙江,浙江,135.0,39.15127260025856,95.84872739974145,42.27850958588801,同管道运输任务_万吨
2050,S102,N111,N120,浙江,浙江,500.0,0.0,500.0,42.27850958588801,同管道运输任务_万吨
2050,S103,N110,N043,浙江,浙江,460.0,107.62562559771057,352.37437440228945,1.0,同管道运输任务_万吨
2050,S104,N043,N008,浙江,浙江,460.0,74.4409537572117,385.5590462427883,134.9056669373525,同管道运输任务_万吨
2050,S105,N008,N099,浙江,浙江,460.0,52.79380821478449,407.20619178521554,102.25184948342478,同管道运输任务_万吨
2050,S106,N099,N104,浙江,浙江,460.0,0.0,460.0,1.0,同管道运输任务_万吨
2050,S107,N085,N019,福建,福建,220.0,23.7861779933048,196.2138220066952,146.97784940602466,同管道运输任务_万吨
2050,S108,N085,N005,福建,福建,380.0,15.49920454250488,364.50079545749514,74.5312788604504,同管道运输任务_万吨
2050,S109,N085,N107,福建,福建,380.0,0.0,380.0,74.5312788604504,同管道运输任务_万吨
2050,S110,N152,N091,山东,山东,655.0,214.78505646091335,440.2149435390867,1.0,同管道运输任务_万吨
2050,S111,N091,N089,山东,山东,655.0,185.69209450721968,469.3079054927803,95.82581836937625,同管道运输任务_万吨
2050,S112,N089,N086,山东,山东,655.0,166.30936920726057,488.6906307927394,50.39831502666061,同管道运输任务_万吨
2050,S113,N086,N065,山东,山东,655.0,151.5806080153113,503.4193919846887,98.00787875951717,同管道运输任务_万吨
2050,S114,N065,N067,山东,山东,655.0,151.5806080153113,503.4193919846887,94.47889312211905,同管道运输任务_万吨
2050,S115,N067,N053,山东,江苏,655.0,103.24892473661912,551.7510752633809,67.88363102691324,同管道运输任务_万吨
2050,S116,N053,N046,江苏,安徽,655.0,47.721183450749045,607.2788165492509,68.27567140553857,同管道运输任务_万吨
2050,S117,N065,N090,山东,山东,655.0,0.0,655.0,1.0,同管道运输任务_万吨
2050,S118,N067,N007,山东,山东,655.0,37.70446944516425,617.2955305548358,99.71138548294437,同管道运输任务_万吨
2050,S119,N147,N097,山东,山东,820.0,36.36412685296441,783.6358731470356,130.67953269064668,同管道运输任务_万吨
2050,S120,N097,N089,山东,山东,820.0,19.38272529995912,800.6172747000409,192.56245271918704,同管道运输任务_万吨
2050,S121,N089,N113,山东,山东,820.0,140.8531276477946,679.1468723522054,93.21608317735488,同管道运输任务_万吨
2050,S122,N113,N098,山东,河南,820.0,128.99315978274032,691.0068402172597,115.19301056135951,同管道运输任务_万吨
2050,S123,N098,N082,河南,河南,820.0,75.74442853735948,744.2555714626405,70.4028428098234,同管道运输任务_万吨
2050,S124,N082,N061,河南,河南,820.0,90.33557038819292,729.6644296118071,96.65790953178265,同管道运输任务_万吨
2050,S125,N061,N133,河南,河南,820.0,0.0,820.0,67.6504525297364,同管道运输任务_万吨
2050,S126,N082,N132,河南,河北,820.0,59.135687698104114,760.8643123018959,61.02865368682936,同管道运输任务_万吨
2050,S127,N132,N131,河北,河北,820.0,39.24442815175073,780.7555718482492,49.40123273754896,同管道运输任务_万吨
2050,S128,N131,N106,河北,河北,820.0,28.26940704474448,791.7305929552555,108.0642480111557,同管道运输任务_万吨
2050,S129,N106,N149,河北,河北,820.0,67.6015536003126,752.3984463996874,1.0,同管道运输任务_万吨
2050,S130,N149,N146,河北,山西,820.0,67.6015536003126,752.3984463996874,83.39947410672973,同管道运输任务_万吨
2050,S131,N146,N064,山西,山西,820.0,60.07409587746076,759.9259041225392,76.48152333732521,同管道运输任务_万吨
2050,S132,N064,N040,山西,山西,820.0,50.94043306185932,769.0595669381407,27.19403166545341,同管道运输任务_万吨
2050,S133,N088,N048,河南,河南,820.0,395.65060525653695,424.34939474346305,111.83214739017454,同管道运输任务_万吨
2050,S134,N048,N133,河南,河南,820.0,233.8979835502369,586.1020164497631,1.0,同管道运输任务_万吨
2050,S135,N133,N125,河南,河南,820.0,233.8979835502369,586.1020164497631,81.38804499696948,同管道运输任务_万吨
2050,S136,N125,N096,河南,河南,820.0,139.85522492209262,680.1447750779074,53.053420070420074,同管道运输任务_万吨
2050,S137,N096,N148,河南,河南,820.0,42.43861117238888,777.5613888276112,63.785787495444524,同管道运输任务_万吨
2050,S138,N148,N014,河南,河南,820.0,55.86115043376377,764.1388495662362,95.72615837573619,同管道运输任务_万吨
2050,S139,N028,N079,天津,天津,155.0,0.0,155.0,1.0,同管道运输任务_万吨
2050,S140,N072,N059,青海,西藏,130.0,0.0,130.0,1032.4225565074535,同管道运输任务_万吨
2055,S001,N009,N034,新疆,新疆,1000.0,1.9643536415175311,998.0356463584825,490.07961205139225,同管道运输任务_万吨
2055,S002,N034,N068,新疆,甘肃,1000.0,1.9643536415175311,998.0356463584825,539.185983011993,同管道运输任务_万吨
2055,S003,N068,N136,甘肃,甘肃,1000.0,1.952000184906947,998.047999815093,1.0,同管道运输任务_万吨
2055,S004,N136,N052,甘肃,甘肃,1000.0,1.952000184906947,998.047999815093,190.68273798230376,同管道运输任务_万吨
2055,S005,N052,N077,甘肃,甘肃,1000.0,1.9408942603394297,998.0591057396606,220.44472005764518,同管道运输任务_万吨
2055,S006,N077,N018,甘肃,甘肃,1000.0,0.5621506481679198,999.437849351832,233.1474672007084,同管道运输任务_万吨
2055,S007,N100,N001,新疆,新疆,100.0,0.0,100.0,258.56470365586114,同管道运输任务_万吨
2055,S008,N001,N009,新疆,新疆,100.0,0.0,100.0,32.216732311820714,同管道运输任务_万吨
2055,S009,N100,N102,新疆,新疆,520.0,0.0,520.0,290.72094931931696,同管道运输任务_万吨
2055,S010,N015,N102,新疆,新疆,160.0,0.0,160.0,290.72094931931696,同管道运输任务_万吨
2055,S011,N015,N102,新疆,新疆,400.0,0.0,400.0,290.72094931931696,同管道运输任务_万吨
2055,S012,N018,N033,甘肃,陕西,1000.0,218.6656123950202,781.3343876049798,482.784422377546,同管道运输任务_万吨
2055,S013,N033,N133,陕西,河南,1500.0,90.93159421081272,1409.0684057891872,452.48945367750525,同管道运输任务_万吨
2055,S014,N133,N078,河南,湖北,1000.0,90.93159421081272,909.0684057891873,465.89140147781455,同管道运输任务_万吨
2055,S015,N078,N144,湖北,湖南,500.0,37.52888004608149,462.4711199539185,294.4894358353777,同管道运输任务_万吨
2055,S016,N037,N084,天津,河北,285.0,59.14794697797277,225.85205302202723,98.15406962573581,同管道运输任务_万吨
2055,S017,N084,N055,河北,山东,285.0,50.33758258011838,234.66241741988162,106.86969958172439,同管道运输任务_万吨
2055,S018,N055,N089,山东,山东,285.0,35.188597908472644,249.81140209152736,104.77600095910748,同管道运输任务_万吨
2055,S019,N089,N089,山东,山东,285.0,21.00112655624416,263.9988734437558,1.0,同管道运输任务_万吨
2055,S020,N089,N016,山东,山东,285.0,21.00112655624416,263.9988734437558,141.84534304933885,同管道运输任务_万吨
2055,S021,N139,N049,宁夏,内蒙古,240.0,1.6841983613409874,238.31580163865902,269.56929474727497,同管道运输任务_万吨
2055,S022,N016,N114,山东,山东,285.0,7.759708905550825,277.24029109444916,98.00787875951717,同管道运输任务_万吨
2055,S023,N114,N067,山东,山东,285.0,7.759708905550825,277.24029109444916,155.57635984012185,同管道运输任务_万吨
2055,S024,N032,N020,内蒙古,内蒙古,200.0,10.041537507683527,189.95846249231647,153.0994759460756,同管道运输任务_万吨
2055,S025,N020,N135,内蒙古,内蒙古,200.0,5.6209410363420895,194.3790589636579,113.57962677428675,同管道运输任务_万吨
2055,S026,N058,N130,辽宁,辽宁,600.0,149.74454002595326,450.25545997404674,90.66720168778703,同管道运输任务_万吨
2055,S027,N130,N129,辽宁,辽宁,600.0,148.6904060899553,451.30959391004467,108.30495413237989,同管道运输任务_万吨
2055,S028,N129,N140,辽宁,辽宁,750.0,147.52559198026609,602.4744080197339,96.97372460332257,同管道运输任务_万吨
2055,S029,N140,N036,辽宁,河北,1300.0,138.14593291243554,1161.8540670875645,414.53693227653685,同管道运输任务_万吨
2055,S030,N036,N012,河北,河北,800.0,36.603716272621895,763.3962837273781,128.62304951143534,同管道运输任务_万吨
2055,S031,N012,N132,河北,河北,1100.0,16.829860672724777,1083.1701393272751,262.5316624369092,同管道运输任务_万吨
2055,S032,N132,N133,河北,河南,800.0,0.0,800.0,224.75852403234373,同管道运输任务_万吨
2055,S033,N031,N143,吉林,吉林,245.0,6.788269772925269,238.21173022707472,98.79246594876425,同管道运输任务_万吨
2055,S034,N018,N057,甘肃,四川,700.0,12.83130586270588,687.1686941372941,597.2917296283774,同管道运输任务_万吨
2055,S035,N057,N137,四川,重庆,350.0,0.0,350.0,271.77483801936035,同管道运输任务_万吨
2055,S036,N044,N038,云南,云南,173.0,16.11170468907406,156.88829531092594,256.1167141435846,同管道运输任务_万吨
2055,S037,N038,N013,云南,云南,57.0,9.010671821355128,47.98932817864487,124.13079681496241,同管道运输任务_万吨
2055,S038,N044,N101,云南,云南,225.0,16.21221924013282,208.7877807598672,84.16073196024271,同管道运输任务_万吨
2055,S039,N101,N121,云南,云南,115.0,9.225423187332032,105.77457681266797,139.37008184096663,同管道运输任务_万吨
2055,S040,N044,N047,云南,云南,323.0,30.331990144055247,292.6680098559448,1.0,同管道运输任务_万吨
2055,S041,N047,N066,云南,云南,155.0,30.331990144055247,124.66800985594475,114.93302928751997,同管道运输任务_万吨
2055,S042,N047,N063,云南,云南,168.0,0.0,168.0,1.0,同管道运输任务_万吨
2055,S043,N138,N024,广西,广西,500.0,72.33765823339559,427.6623417666044,97.62752678335013,同管道运输任务_万吨
2055,S044,N024,N069,广西,广西,300.0,23.80757003332572,276.1924299666743,199.6645928393079,同管道运输任务_万吨
2055,S045,N095,N117,广东,广东,500.0,185.44405497711705,314.55594502288295,71.6439861753242,同管道运输任务_万吨
2055,S046,N117,N069,广东,广西,800.0,145.77611304573028,654.2238869542697,333.2363072598658,同管道运输任务_万吨
2055,S047,N069,N127,广西,贵州,800.0,101.63054897639732,698.3694510236027,383.1404481030557,同管道运输任务_万吨
2055,S048,N127,N066,贵州,云南,800.0,30.331990144055247,769.6680098559448,320.9147812201347,同管道运输任务_万吨
2055,S049,N080,N137,重庆,重庆,800.0,0.0,800.0,1.0,同管道运输任务_万吨
2055,S050,N069,N070,广西,广西,500.0,0.0,500.0,1.0,同管道运输任务_万吨
2055,S051,N127,N109,贵州,四川,600.0,0.0,600.0,510.49848364459126,同管道运输任务_万吨
2055,S052,N069,N073,广西,广西,600.0,20.33799403600725,579.6620059639928,136.45171301614658,同管道运输任务_万吨
2055,S053,N006,N024,广东,广西,800.0,85.96311121184404,714.0368887881559,270.9212702774763,同管道运输任务_万吨
2055,S054,N024,N141,广西,云南,800.0,37.43302301177418,762.5669769882259,623.7954009712802,同管道运输任务_万吨
2055,S055,N141,N038,云南,云南,800.0,7.1010328677189305,792.8989671322811,256.1167141435846,同管道运输任务_万吨
2055,S056,N024,N151,广西,广西,800.0,0.0,800.0,1.0,同管道运输任务_万吨
2055,S057,N141,N066,云南,云南,800.0,30.331990144055247,769.6680098559448,114.93302928751997,同管道运输任务_万吨
2055,S058,N108,N062,云南,云南,800.0,0.0,800.0,1.0,同管道运输任务_万吨
2055,S059,N117,N081,广东,广东,550.0,25.579809681110763,524.4201903188892,243.94173691726996,同管道运输任务_万吨
2055,S060,N026,N027,广东,广东,250.0,0.0,250.0,19.098712020114537,同管道运输任务_万吨
2055,S061,N003,N115,广东,广东,250.0,0.0,250.0,19.098712020114537,同管道运输任务_万吨
2055,S062,N026,N060,广东,广东,100.0,0.0,100.0,100.80484848675945,同管道运输任务_万吨
2055,S063,N021,N103,广东,广东,100.0,0.0,100.0,1.0,同管道运输任务_万吨
2055,S064,N150,N026,广东,广东,300.0,112.32153947630438,187.6784605236956,1.0,同管道运输任务_万吨
2055,S065,N150,N056,广东,广东,350.0,96.3703688584256,253.6296311415744,117.9051205885571,同管道运输任务_万吨
2055,S066,N039,N041,广东,广东,250.0,0.0,250.0,1.0,同管道运输任务_万吨
2055,S067,N056,N075,广东,广东,120.0,69.86829482585662,50.13170517414338,217.37941196836886,同管道运输任务_万吨
2055,S068,N078,N014,湖北,河南,,48.97835841329481,0.0,173.94974699238213,同管道运输任务_万吨
2055,S069,N050,N051,湖北,湖北,10.0,0.0,10.0,1.0,同管道运输任务_万吨
2055,S070,N119,N124,湖北,湖北,350.0,78.16157294798627,271.83842705201374,108.52503650336376,同管道运输任务_万吨
2055,S071,N119,N118,湖北,湖北,150.0,13.187656085778103,136.81234391422188,77.70770101937384,同管道运输任务_万吨
2055,S072,N142,N002,湖南,湖南,600.0,92.39535752779928,507.60464247220074,1.0,同管道运输任务_万吨
2055,S073,N002,N083,湖南,湖南,560.0,84.53558651085307,475.4644134891469,1.0,同管道运输任务_万吨
2055,S074,N083,N144,湖南,湖南,538.0,84.53558651085307,453.4644134891469,142.0010421678666,同管道运输任务_万吨
2055,S075,N144,N094,湖南,湖南,385.0,47.006706464771575,337.9932935352284,44.30902209217712,同管道运输任务_万吨
2055,S076,N094,N123,湖南,湖南,220.0,40.98643983739605,179.01356016260394,110.38422502220652,同管道运输任务_万吨
2055,S077,N123,N112,湖南,湖南,136.0,40.98643983739605,95.01356016260395,1.0,同管道运输任务_万吨
2055,S078,N112,N134,湖南,湖南,100.0,17.02576511383091,82.97423488616909,132.5778164965883,同管道运输任务_万吨
2055,S079,N094,N042,湖南,湖南,250.0,33.62868465307055,216.37131534692946,94.39854001897788,同管道运输任务_万吨
2055,S080,N094,N071,湖南,湖南,350.0,9.102925393861671,340.89707460613835,18.491879987050954,同管道运输任务_万吨
2055,S081,N010,N025,江西,江西,330.0,84.43612355299938,245.5638764470006,108.61051325134414,同管道运输任务_万吨
2055,S082,N025,N030,江西,江西,240.0,47.76631027974269,192.2336897202573,197.46312445716046,同管道运输任务_万吨
2055,S083,N030,N076,江西,江西,274.0,39.06065979443172,234.93934020556827,97.0701569390622,同管道运输任务_万吨
2055,S084,N076,N128,江西,江西,170.0,19.15079969857755,150.84920030142246,226.5322157290696,同管道运输任务_万吨
2055,S085,N004,N076,江西,江西,,19.90986009585417,0.0,352.9393516457895,同管道运输任务_万吨
2055,S086,N045,N029,安徽,安徽,410.0,172.74709751771923,237.25290248228077,143.6360184791097,同管道运输任务_万吨
2055,S087,N029,N092,安徽,安徽,270.0,128.74892517865746,141.25107482134254,87.17523735415098,同管道运输任务_万吨
2055,S088,N092,N145,安徽,安徽,140.0,107.29455602044968,32.705443979550324,117.7796602808287,同管道运输任务_万吨
2055,S089,N145,N011,安徽,安徽,140.0,66.64725926846472,73.35274073153528,106.2674435054341,同管道运输任务_万吨
2055,S090,N045,N029,安徽,安徽,120.0,43.99817233906182,76.00182766093818,143.6360184791097,同管道运输任务_万吨
2055,S091,N029,N017,安徽,安徽,140.0,15.620574479427017,124.37942552057298,67.91871138908039,同管道运输任务_万吨
2055,S092,N092,N122,安徽,安徽,80.0,21.368509596708837,58.63149040329117,50.35323866621471,同管道运输任务_万吨
2055,S093,N035,N093,浙江,浙江,510.0,5.125802387792271,504.87419761220775,65.94894528415729,同管道运输任务_万吨
2055,S094,N035,N116,浙江,江苏,510.0,135.23354351514007,374.76645648485993,63.57562871305079,同管道运输任务_万吨
2055,S095,N023,N087,江苏,江苏,545.0,52.3915533883865,492.6084466116135,114.4833118213585,同管道运输任务_万吨
2055,S096,N023,N054,江苏,江苏,545.0,0.0,545.0,276.9115998482865,同管道运输任务_万吨
2055,S097,N023,N105,江苏,江苏,545.0,30.07202987918143,514.9279701208186,191.86100361661346,同管道运输任务_万吨
2055,S098,N022,N116,江苏,江苏,580.0,135.23354351514007,444.76645648485993,189.3371214001896,同管道运输任务_万吨
2055,S099,N110,N153,浙江,浙江,760.0,40.68648195234201,719.313518047658,285.527592054481,同管道运输任务_万吨
2055,S100,N153,N076,浙江,江西,450.0,19.90986009585417,430.0901399041458,453.1326401913357,同管道运输任务_万吨
2055,S101,N126,N074,浙江,浙江,135.0,22.075227091799164,112.92477290820084,42.27850958588801,同管道运输任务_万吨
2055,S102,N111,N120,浙江,浙江,500.0,0.0,500.0,42.27850958588801,同管道运输任务_万吨
2055,S103,N110,N043,浙江,浙江,460.0,60.586105879401146,399.41389412059885,1.0,同管道运输任务_万吨
2055,S104,N043,N008,浙江,浙江,460.0,41.89803626854676,418.1019637314532,134.9056669373525,同管道运输任务_万吨
2055,S105,N008,N099,浙江,浙江,460.0,29.746340172701878,430.2536598272981,102.25184948342478,同管道运输任务_万吨
2055,S106,N099,N104,浙江,浙江,460.0,0.0,460.0,1.0,同管道运输任务_万吨
2055,S107,N085,N019,福建,福建,220.0,9.16446171296938,210.83553828703063,146.97784940602466,同管道运输任务_万吨
2055,S108,N085,N005,福建,福建,380.0,5.9777133725426514,374.02228662745733,74.5312788604504,同管道运输任务_万吨
2055,S109,N085,N107,福建,福建,380.0,0.0,380.0,74.5312788604504,同管道运输任务_万吨
2055,S110,N152,N091,山东,山东,655.0,145.4987090933889,509.5012909066111,1.0,同管道运输任务_万吨
2055,S111,N091,N089,山东,山东,655.0,124.2863735742327,530.7136264257673,95.82581836937625,同管道运输任务_万吨
2055,S112,N089,N086,山东,山东,655.0,110.09890222200424,544.9010977779958,50.39831502666061,同管道运输任务_万吨
2055,S113,N086,N065,山东,山东,655.0,99.35139549892524,555.6486045010747,98.00787875951717,同管道运输任务_万吨
2055,S114,N065,N067,山东,山东,655.0,99.35139549892524,555.6486045010747,94.47889312211905,同管道运输任务_万吨
2055,S115,N067,N053,山东,江苏,655.0,67.44109317890069,587.5589068210993,67.88363102691324,同管道运输任务_万吨
2055,S116,N053,N046,江苏,安徽,655.0,36.38089897472879,618.6191010252712,68.27567140553857,同管道运输任务_万吨
2055,S117,N065,N090,山东,山东,655.0,0.0,655.0,1.0,同管道运输任务_万吨
2055,S118,N067,N007,山东,山东,655.0,24.15059341447373,630.8494065855263,99.71138548294437,同管道运输任务_万吨
2055,S119,N147,N097,山东,山东,820.0,26.528109870458632,793.4718901295414,130.67953269064668,同管道运输任务_万吨
2055,S120,N097,N089,山东,山东,820.0,14.187471352228489,805.8125286477715,192.56245271918704,同管道运输任务_万吨
2055,S121,N089,N113,山东,山东,820.0,118.710990787578,701.289009212422,93.21608317735488,同管道运输任务_万吨
2055,S122,N113,N098,山东,河南,820.0,110.11555628039916,709.8844437196009,115.19301056135951,同管道运输任务_万吨
2055,S123,N098,N082,河南,河南,820.0,65.53053939019367,754.4694606098063,70.4028428098234,同管道运输任务_万吨
2055,S124,N082,N061,河南,河南,820.0,78.8317188609312,741.1682811390688,96.65790953178265,同管道运输任务_万吨
2055,S125,N061,N133,河南,河南,820.0,0.0,820.0,67.6504525297364,同管道运输任务_万吨
2055,S126,N082,N132,河南,河北,820.0,50.07478172351968,769.9252182764803,61.02865368682936,同管道运输任务_万吨
2055,S127,N132,N131,河北,河北,820.0,33.24492105079491,786.7550789492051,49.40123273754896,同管道运输任务_万吨
2055,S128,N131,N106,河北,河北,820.0,23.9566469160882,796.0433530839118,108.0642480111557,同管道运输任务_万吨
2055,S129,N106,N149,河北,河北,820.0,53.55036167544497,766.449638324555,1.0,同管道运输任务_万吨
2055,S130,N149,N146,河北,山西,820.0,53.55036167544497,766.449638324555,83.39947410672973,同管道运输任务_万吨
2055,S131,N146,N064,山西,山西,820.0,47.57432536784357,772.4256746321564,76.48152333732521,同管道运输任务_万吨
2055,S132,N064,N040,山西,山西,820.0,40.354250532468974,779.645749467531,27.19403166545341,同管道运输任务_万吨
2055,S133,N088,N048,河南,河南,820.0,347.39527452478893,472.60472547521107,111.83214739017454,同管道运输任务_万吨
2055,S134,N048,N133,河南,河南,820.0,204.8065978912743,615.1934021087256,1.0,同管道运输任务_万吨
2055,S135,N133,N125,河南,河南,820.0,204.8065978912743,615.1934021087256,81.38804499696948,同管道运输任务_万吨
2055,S136,N125,N096,河南,河南,820.0,122.38216465324793,697.617835346752,53.053420070420074,同管道运输任务_万吨
2055,S137,N096,N148,河南,河南,820.0,37.16639360120411,782.8336063987958,63.785787495444524,同管道运输任务_万吨
2055,S138,N148,N014,河南,河南,820.0,48.97835841329481,771.0216415867052,95.72615837573619,同管道运输任务_万吨
2055,S139,N028,N079,天津,天津,155.0,0.0,155.0,1.0,同管道运输任务_万吨
2055,S140,N072,N059,青海,西藏,130.0,0.0,130.0,1032.4225565074535,同管道运输任务_万吨
2060,S001,N009,N034,新疆,新疆,1000.0,0.6079969679015221,999.3920030320985,490.07961205139225,同管道运输任务_万吨
2060,S002,N034,N068,新疆,甘肃,1000.0,0.6079969679015221,999.3920030320985,539.185983011993,同管道运输任务_万吨
2060,S003,N068,N136,甘肃,甘肃,1000.0,0.6060659862358873,999.3939340137641,1.0,同管道运输任务_万吨
2060,S004,N136,N052,甘肃,甘肃,1000.0,0.6060659862358873,999.3939340137641,190.68273798230376,同管道运输任务_万吨
2060,S005,N052,N077,甘肃,甘肃,1000.0,0.6043280879321675,999.3956719120679,220.44472005764518,同管道运输任务_万吨
2060,S006,N077,N018,甘肃,甘肃,1000.0,0.1487045634096409,999.8512954365904,233.1474672007084,同管道运输任务_万吨
2060,S007,N100,N001,新疆,新疆,100.0,0.0,100.0,258.56470365586114,同管道运输任务_万吨
2060,S008,N001,N009,新疆,新疆,100.0,0.0,100.0,32.216732311820714,同管道运输任务_万吨
2060,S009,N100,N102,新疆,新疆,520.0,0.0,520.0,290.72094931931696,同管道运输任务_万吨
2060,S010,N015,N102,新疆,新疆,160.0,0.0,160.0,290.72094931931696,同管道运输任务_万吨
2060,S011,N015,N102,新疆,新疆,400.0,0.0,400.0,290.72094931931696,同管道运输任务_万吨
2060,S012,N018,N033,甘肃,陕西,1000.0,72.88035262443177,927.1196473755682,482.784422377546,同管道运输任务_万吨
2060,S013,N033,N133,陕西,河南,1500.0,4.711688289070083,1495.28831171093,452.48945367750525,同管道运输任务_万吨
2060,S014,N133,N078,河南,湖北,1000.0,4.711688289070083,995.2883117109299,465.89140147781455,同管道运输任务_万吨
2060,S015,N078,N144,湖北,湖南,500.0,0.0,500.0,294.4894358353777,同管道运输任务_万吨
2060,S016,N037,N084,天津,河北,285.0,19.37991602861227,265.6200839713877,98.15406962573581,同管道运输任务_万吨
2060,S017,N084,N055,河北,山东,285.0,14.946276147295642,270.05372385270437,106.86969958172439,同管道运输任务_万吨
2060,S018,N055,N089,山东,山东,285.0,8.625971319483234,276.37402868051674,104.77600095910748,同管道运输任务_万吨
2060,S019,N089,N089,山东,山东,285.0,5.141045645436873,279.85895435456314,1.0,同管道运输任务_万吨
2060,S020,N089,N016,山东,山东,285.0,5.141045645436873,279.85895435456314,141.84534304933885,同管道运输任务_万吨
2060,S021,N139,N049,宁夏,内蒙古,240.0,1.0585390122702427,238.94146098772976,269.56929474727497,同管道运输任务_万吨
2060,S022,N016,N114,山东,山东,285.0,1.9028762160135335,283.0971237839865,98.00787875951717,同管道运输任务_万吨
2060,S023,N114,N067,山东,山东,285.0,1.9028762160135335,283.0971237839865,155.57635984012185,同管道运输任务_万吨
2060,S024,N032,N020,内蒙古,内蒙古,200.0,5.826225342512901,194.1737746574871,153.0994759460756,同管道运输任务_万吨
2060,S025,N020,N135,内蒙古,内蒙古,200.0,3.026097090663279,196.97390290933672,113.57962677428675,同管道运输任务_万吨
2060,S026,N058,N130,辽宁,辽宁,600.0,62.746185392235226,537.2538146077648,90.66720168778703,同管道运输任务_万吨
2060,S027,N130,N129,辽宁,辽宁,600.0,62.48760528480998,537.51239471519,108.30495413237989,同管道运输任务_万吨
2060,S028,N129,N140,辽宁,辽宁,750.0,62.20129400763549,687.7987059923645,96.97372460332257,同管道运输任务_万吨
2060,S029,N140,N036,辽宁,河北,1300.0,57.40290081334736,1242.5970991866527,414.53693227653685,同管道运输任务_万吨
2060,S030,N036,N012,河北,河北,800.0,18.436501291408472,781.5634987085915,128.62304951143534,同管道运输任务_万吨
2060,S031,N012,N132,河北,河北,1100.0,8.476830857790132,1091.5231691422098,262.5316624369092,同管道运输任务_万吨
2060,S032,N132,N133,河北,河南,800.0,0.0,800.0,224.75852403234373,同管道运输任务_万吨
2060,S033,N031,N143,吉林,吉林,245.0,3.672202745492484,241.32779725450752,98.79246594876425,同管道运输任务_万吨
2060,S034,N018,N057,甘肃,四川,700.0,4.111654985913926,695.8883450140861,597.2917296283774,同管道运输任务_万吨
2060,S035,N057,N137,四川,重庆,350.0,0.0,350.0,271.77483801936035,同管道运输任务_万吨
2060,S036,N044,N038,云南,云南,173.0,6.650559348300001,166.3494406517,256.1167141435846,同管道运输任务_万吨
2060,S037,N038,N013,云南,云南,57.0,3.745247180869628,53.254752819130374,124.13079681496241,同管道运输任务_万吨
