scenario,tier,year,sector,province_key,allocation_weight,component_demand_10kt,demand_10kt,allocation_basis
S1,high,2025,A,上海,0.06975544807301,59.4,4.143473615537,official port-throughput share
S1,high,2025,A,天津,0.05113061536385,59.4,3.037158552613,official port-throughput share
S1,high,2025,A,山东,0.1883542362727,59.4,11.1882416346,official port-throughput share
S1,high,2025,A,广东,0.1708373696593,59.4,10.14773975776,official port-throughput share
S1,high,2025,A,广西,0.04173396264203,59.4,2.478997380937,official port-throughput share
S1,high,2025,A,江苏,0.05221795214515,59.4,3.101746357422,official port-throughput share
S1,high,2025,A,河北,0.1245168227761,59.4,7.396299272903,official port-throughput share
S1,high,2025,A,浙江,0.1527024831678,59.4,9.070527500165,official port-throughput share
S1,high,2025,A,海南,0.02072902278078,59.4,1.231303953178,official port-throughput share
S1,high,2025,A,福建,0.06499265510451,59.4,3.860563713208,official port-throughput share
S1,high,2025,A,辽宁,0.0630294320148,59.4,3.743948261679,official port-throughput share
S1,high,2025,B,上海,0.03196637266198,0,0,corrected product-demand proxy
S1,high,2025,B,云南,0.05763874376886,0,0,corrected product-demand proxy
S1,high,2025,B,内蒙古,0.004537937661751,0,0,corrected product-demand proxy
S1,high,2025,B,北京,0.04948525047793,0,0,corrected product-demand proxy
S1,high,2025,B,四川,0.014352004102,0,0,corrected product-demand proxy
S1,high,2025,B,天津,0.01378080662069,0,0,corrected product-demand proxy
S1,high,2025,B,安徽,0.05928746768272,0,0,corrected product-demand proxy
S1,high,2025,B,山东,0.03847903571563,0,0,corrected product-demand proxy
S1,high,2025,B,山西,0.02283888286134,0,0,corrected product-demand proxy
S1,high,2025,B,广东,0.1140313052543,0,0,corrected product-demand proxy
S1,high,2025,B,广西,0.05355278614607,0,0,corrected product-demand proxy
S1,high,2025,B,江苏,0.08540306963675,0,0,corrected product-demand proxy
S1,high,2025,B,江西,0.04865379827751,0,0,corrected product-demand proxy
S1,high,2025,B,河北,0.02681875300225,0,0,corrected product-demand proxy
S1,high,2025,B,河南,0.1068201979135,0,0,corrected product-demand proxy
S1,high,2025,B,浙江,0.07507496672141,0,0,corrected product-demand proxy
S1,high,2025,B,湖北,0.04885093655158,0,0,corrected product-demand proxy
S1,high,2025,B,湖南,0.05610646850462,0,0,corrected product-demand proxy
S1,high,2025,B,甘肃,0.0001591745913922,0,0,corrected product-demand proxy
S1,high,2025,B,福建,0.02099200682877,0,0,corrected product-demand proxy
S1,high,2025,B,西藏,0.0003658091987873,0,0,corrected product-demand proxy
S1,high,2025,B,贵州,0.03880795647769,0,0,corrected product-demand proxy
S1,high,2025,B,辽宁,0.002438727991915,0,0,corrected product-demand proxy
S1,high,2025,B,陕西,0.0254964019721,0,0,corrected product-demand proxy
S1,high,2025,B,青海,0.001012729388562,0,0,corrected product-demand proxy
S1,high,2025,B,黑龙江,0.003048409989894,0,0,corrected product-demand proxy
S1,high,2025,C,上海,0.08670910890107,0,0,documented refinery-city activity proxy
S1,high,2025,C,北京,0.07732136893142,0,0,documented refinery-city activity proxy
S1,high,2025,C,四川,0.1671115285983,0,0,documented refinery-city activity proxy
S1,high,2025,C,天津,0.02095452057307,0,0,documented refinery-city activity proxy
S1,high,2025,C,宁夏,0.01646771539107,0,0,documented refinery-city activity proxy
S1,high,2025,C,山东,0.045243170435,0,0,documented refinery-city activity proxy
S1,high,2025,C,广东,0.2109671333844,0,0,documented refinery-city activity proxy
S1,high,2025,C,新疆,0.04475067595273,0,0,documented refinery-city activity proxy
S1,high,2025,C,江苏,0.005236861278655,0,0,documented refinery-city activity proxy
S1,high,2025,C,江西,0.007969642547984,0,0,documented refinery-city activity proxy
S1,high,2025,C,河北,0.00879951983099,0,0,documented refinery-city activity proxy
S1,high,2025,C,河南,0.03835625626206,0,0,documented refinery-city activity proxy
S1,high,2025,C,浙江,0.0597175123981,0,0,documented refinery-city activity proxy
S1,high,2025,C,湖北,0.02168820638204,0,0,documented refinery-city activity proxy
S1,high,2025,C,湖南,0.02058570565985,0,0,documented refinery-city activity proxy
S1,high,2025,C,甘肃,0.05244002355579,0,0,documented refinery-city activity proxy
S1,high,2025,C,辽宁,0.1066062151739,0,0,documented refinery-city activity proxy
S1,high,2025,C,青海,0.009074834743556,0,0,documented refinery-city activity proxy
S1,high,2025,D,上海,0.0333500083375,0,0,corrected diesel-demand proxy
S1,high,2025,D,云南,0.07622859048572,0,0,corrected diesel-demand proxy
S1,high,2025,D,内蒙古,0.005955358631697,0,0,corrected diesel-demand proxy
S1,high,2025,D,北京,0.01429286071607,0,0,corrected diesel-demand proxy
S1,high,2025,D,四川,0.01858071893089,0,0,corrected diesel-demand proxy
S1,high,2025,D,天津,0.01455489649587,0,0,corrected diesel-demand proxy
S1,high,2025,D,安徽,0.06431787322233,0,0,corrected diesel-demand proxy
S1,high,2025,D,山东,0.03594654470092,0,0,corrected diesel-demand proxy
S1,high,2025,D,山西,0.02263036280045,0,0,corrected diesel-demand proxy
S1,high,2025,D,广东,0.09528573810715,0,0,corrected diesel-demand proxy
S1,high,2025,D,广西,0.06431787322233,0,0,corrected diesel-demand proxy
S1,high,2025,D,江苏,0.09409466638081,0,0,corrected diesel-demand proxy
S1,high,2025,D,江西,0.05038233402415,0,0,corrected diesel-demand proxy
S1,high,2025,D,河北,0.02620357797947,0,0,corrected diesel-demand proxy
S1,high,2025,D,河南,0.07003501750875,0,0,corrected diesel-demand proxy
S1,high,2025,D,浙江,0.08337502084376,0,0,corrected diesel-demand proxy
S1,high,2025,D,湖北,0.05324090616737,0,0,corrected diesel-demand proxy
S1,high,2025,D,湖南,0.05388408489959,0,0,corrected diesel-demand proxy
S1,high,2025,D,甘肃,0.0002382143452679,0,0,corrected diesel-demand proxy
S1,high,2025,D,福建,0.02136782677053,0,0,corrected diesel-demand proxy
S1,high,2025,D,西藏,0.0007146430358036,0,0,corrected diesel-demand proxy
S1,high,2025,D,贵州,0.0452607256009,0,0,corrected diesel-demand proxy
S1,high,2025,D,辽宁,0.004764286905357,0,0,corrected diesel-demand proxy
S1,high,2025,D,陕西,0.04311679649348,0,0,corrected diesel-demand proxy
S1,high,2025,D,青海,0.001905714762143,0,0,corrected diesel-demand proxy
S1,high,2025,D,黑龙江,0.005955358631697,0,0,corrected diesel-demand proxy
S1,high,2030,A,上海,0.06975544807301,396,27.62315743691,official port-throughput share
S1,high,2030,A,天津,0.05113061536385,396,20.24772368409,official port-throughput share
S1,high,2030,A,山东,0.1883542362727,396,74.58827756399,official port-throughput share
S1,high,2030,A,广东,0.1708373696593,396,67.65159838507,official port-throughput share
S1,high,2030,A,广西,0.04173396264203,396,16.52664920624,official port-throughput share
S1,high,2030,A,江苏,0.05221795214515,396,20.67830904948,official port-throughput share
S1,high,2030,A,河北,0.1245168227761,396,49.30866181935,official port-throughput share
S1,high,2030,A,浙江,0.1527024831678,396,60.47018333444,official port-throughput share
S1,high,2030,A,海南,0.02072902278078,396,8.208693021189,official port-throughput share
S1,high,2030,A,福建,0.06499265510451,396,25.73709142139,official port-throughput share
S1,high,2030,A,辽宁,0.0630294320148,396,24.95965507786,official port-throughput share
S1,high,2030,B,上海,0.03196637266198,0,0,corrected product-demand proxy
S1,high,2030,B,云南,0.05763874376886,0,0,corrected product-demand proxy
S1,high,2030,B,内蒙古,0.004537937661751,0,0,corrected product-demand proxy
S1,high,2030,B,北京,0.04948525047793,0,0,corrected product-demand proxy
S1,high,2030,B,四川,0.014352004102,0,0,corrected product-demand proxy
S1,high,2030,B,天津,0.01378080662069,0,0,corrected product-demand proxy
S1,high,2030,B,安徽,0.05928746768272,0,0,corrected product-demand proxy
S1,high,2030,B,山东,0.03847903571563,0,0,corrected product-demand proxy
S1,high,2030,B,山西,0.02283888286134,0,0,corrected product-demand proxy
S1,high,2030,B,广东,0.1140313052543,0,0,corrected product-demand proxy
S1,high,2030,B,广西,0.05355278614607,0,0,corrected product-demand proxy
S1,high,2030,B,江苏,0.08540306963675,0,0,corrected product-demand proxy
S1,high,2030,B,江西,0.04865379827751,0,0,corrected product-demand proxy
S1,high,2030,B,河北,0.02681875300225,0,0,corrected product-demand proxy
S1,high,2030,B,河南,0.1068201979135,0,0,corrected product-demand proxy
S1,high,2030,B,浙江,0.07507496672141,0,0,corrected product-demand proxy
S1,high,2030,B,湖北,0.04885093655158,0,0,corrected product-demand proxy
S1,high,2030,B,湖南,0.05610646850462,0,0,corrected product-demand proxy
S1,high,2030,B,甘肃,0.0001591745913922,0,0,corrected product-demand proxy
S1,high,2030,B,福建,0.02099200682877,0,0,corrected product-demand proxy
S1,high,2030,B,西藏,0.0003658091987873,0,0,corrected product-demand proxy
S1,high,2030,B,贵州,0.03880795647769,0,0,corrected product-demand proxy
S1,high,2030,B,辽宁,0.002438727991915,0,0,corrected product-demand proxy
S1,high,2030,B,陕西,0.0254964019721,0,0,corrected product-demand proxy
S1,high,2030,B,青海,0.001012729388562,0,0,corrected product-demand proxy
S1,high,2030,B,黑龙江,0.003048409989894,0,0,corrected product-demand proxy
S1,high,2030,C,上海,0.08670910890107,0,0,documented refinery-city activity proxy
S1,high,2030,C,北京,0.07732136893142,0,0,documented refinery-city activity proxy
S1,high,2030,C,四川,0.1671115285983,0,0,documented refinery-city activity proxy
S1,high,2030,C,天津,0.02095452057307,0,0,documented refinery-city activity proxy
S1,high,2030,C,宁夏,0.01646771539107,0,0,documented refinery-city activity proxy
S1,high,2030,C,山东,0.045243170435,0,0,documented refinery-city activity proxy
S1,high,2030,C,广东,0.2109671333844,0,0,documented refinery-city activity proxy
S1,high,2030,C,新疆,0.04475067595273,0,0,documented refinery-city activity proxy
S1,high,2030,C,江苏,0.005236861278655,0,0,documented refinery-city activity proxy
S1,high,2030,C,江西,0.007969642547984,0,0,documented refinery-city activity proxy
S1,high,2030,C,河北,0.00879951983099,0,0,documented refinery-city activity proxy
S1,high,2030,C,河南,0.03835625626206,0,0,documented refinery-city activity proxy
S1,high,2030,C,浙江,0.0597175123981,0,0,documented refinery-city activity proxy
S1,high,2030,C,湖北,0.02168820638204,0,0,documented refinery-city activity proxy
S1,high,2030,C,湖南,0.02058570565985,0,0,documented refinery-city activity proxy
S1,high,2030,C,甘肃,0.05244002355579,0,0,documented refinery-city activity proxy
S1,high,2030,C,辽宁,0.1066062151739,0,0,documented refinery-city activity proxy
S1,high,2030,C,青海,0.009074834743556,0,0,documented refinery-city activity proxy
S1,high,2030,D,上海,0.0333500083375,0,0,corrected diesel-demand proxy
S1,high,2030,D,云南,0.07622859048572,0,0,corrected diesel-demand proxy
S1,high,2030,D,内蒙古,0.005955358631697,0,0,corrected diesel-demand proxy
S1,high,2030,D,北京,0.01429286071607,0,0,corrected diesel-demand proxy
S1,high,2030,D,四川,0.01858071893089,0,0,corrected diesel-demand proxy
S1,high,2030,D,天津,0.01455489649587,0,0,corrected diesel-demand proxy
S1,high,2030,D,安徽,0.06431787322233,0,0,corrected diesel-demand proxy
S1,high,2030,D,山东,0.03594654470092,0,0,corrected diesel-demand proxy
S1,high,2030,D,山西,0.02263036280045,0,0,corrected diesel-demand proxy
S1,high,2030,D,广东,0.09528573810715,0,0,corrected diesel-demand proxy
S1,high,2030,D,广西,0.06431787322233,0,0,corrected diesel-demand proxy
S1,high,2030,D,江苏,0.09409466638081,0,0,corrected diesel-demand proxy
S1,high,2030,D,江西,0.05038233402415,0,0,corrected diesel-demand proxy
S1,high,2030,D,河北,0.02620357797947,0,0,corrected diesel-demand proxy
S1,high,2030,D,河南,0.07003501750875,0,0,corrected diesel-demand proxy
S1,high,2030,D,浙江,0.08337502084376,0,0,corrected diesel-demand proxy
S1,high,2030,D,湖北,0.05324090616737,0,0,corrected diesel-demand proxy
S1,high,2030,D,湖南,0.05388408489959,0,0,corrected diesel-demand proxy
S1,high,2030,D,甘肃,0.0002382143452679,0,0,corrected diesel-demand proxy
S1,high,2030,D,福建,0.02136782677053,0,0,corrected diesel-demand proxy
S1,high,2030,D,西藏,0.0007146430358036,0,0,corrected diesel-demand proxy
S1,high,2030,D,贵州,0.0452607256009,0,0,corrected diesel-demand proxy
S1,high,2030,D,辽宁,0.004764286905357,0,0,corrected diesel-demand proxy
S1,high,2030,D,陕西,0.04311679649348,0,0,corrected diesel-demand proxy
S1,high,2030,D,青海,0.001905714762143,0,0,corrected diesel-demand proxy
S1,high,2030,D,黑龙江,0.005955358631697,0,0,corrected diesel-demand proxy
S1,high,2035,A,上海,0.06975544807301,780.7664711524,54.46271503562,official port-throughput share
S1,high,2035,A,天津,0.05113061536385,780.7664711524,39.92107012549,official port-throughput share
S1,high,2035,A,山东,0.1883542362727,780.7664711524,147.0606723812,official port-throughput share
S1,high,2035,A,广东,0.1708373696593,780.7664711524,133.3840902498,official port-throughput share
S1,high,2035,A,广西,0.04173396264203,780.7664711524,32.58447873923,official port-throughput share
S1,high,2035,A,江苏,0.05221795214515,780.7664711524,40.77002622717,official port-throughput share
S1,high,2035,A,河北,0.1245168227761,780.7664711524,97.21856031804,official port-throughput share
S1,high,2035,A,浙江,0.1527024831678,780.7664711524,119.2249789191,official port-throughput share
S1,high,2035,A,海南,0.02072902278078,780.7664711524,16.18452596699,official port-throughput share
S1,high,2035,A,福建,0.06499265510451,780.7664711524,50.74408597677,official port-throughput share
S1,high,2035,A,辽宁,0.0630294320148,780.7664711524,49.21126721294,official port-throughput share
S1,high,2035,B,上海,0.03196637266198,0,0,corrected product-demand proxy
S1,high,2035,B,云南,0.05763874376886,0,0,corrected product-demand proxy
S1,high,2035,B,内蒙古,0.004537937661751,0,0,corrected product-demand proxy
S1,high,2035,B,北京,0.04948525047793,0,0,corrected product-demand proxy
S1,high,2035,B,四川,0.014352004102,0,0,corrected product-demand proxy
S1,high,2035,B,天津,0.01378080662069,0,0,corrected product-demand proxy
S1,high,2035,B,安徽,0.05928746768272,0,0,corrected product-demand proxy
S1,high,2035,B,山东,0.03847903571563,0,0,corrected product-demand proxy
S1,high,2035,B,山西,0.02283888286134,0,0,corrected product-demand proxy
S1,high,2035,B,广东,0.1140313052543,0,0,corrected product-demand proxy
S1,high,2035,B,广西,0.05355278614607,0,0,corrected product-demand proxy
S1,high,2035,B,江苏,0.08540306963675,0,0,corrected product-demand proxy
S1,high,2035,B,江西,0.04865379827751,0,0,corrected product-demand proxy
S1,high,2035,B,河北,0.02681875300225,0,0,corrected product-demand proxy
S1,high,2035,B,河南,0.1068201979135,0,0,corrected product-demand proxy
S1,high,2035,B,浙江,0.07507496672141,0,0,corrected product-demand proxy
S1,high,2035,B,湖北,0.04885093655158,0,0,corrected product-demand proxy
S1,high,2035,B,湖南,0.05610646850462,0,0,corrected product-demand proxy
S1,high,2035,B,甘肃,0.0001591745913922,0,0,corrected product-demand proxy
S1,high,2035,B,福建,0.02099200682877,0,0,corrected product-demand proxy
S1,high,2035,B,西藏,0.0003658091987873,0,0,corrected product-demand proxy
S1,high,2035,B,贵州,0.03880795647769,0,0,corrected product-demand proxy
S1,high,2035,B,辽宁,0.002438727991915,0,0,corrected product-demand proxy
S1,high,2035,B,陕西,0.0254964019721,0,0,corrected product-demand proxy
S1,high,2035,B,青海,0.001012729388562,0,0,corrected product-demand proxy
S1,high,2035,B,黑龙江,0.003048409989894,0,0,corrected product-demand proxy
S1,high,2035,C,上海,0.08670910890107,0,0,documented refinery-city activity proxy
S1,high,2035,C,北京,0.07732136893142,0,0,documented refinery-city activity proxy
S1,high,2035,C,四川,0.1671115285983,0,0,documented refinery-city activity proxy
S1,high,2035,C,天津,0.02095452057307,0,0,documented refinery-city activity proxy
S1,high,2035,C,宁夏,0.01646771539107,0,0,documented refinery-city activity proxy
S1,high,2035,C,山东,0.045243170435,0,0,documented refinery-city activity proxy
S1,high,2035,C,广东,0.2109671333844,0,0,documented refinery-city activity proxy
S1,high,2035,C,新疆,0.04475067595273,0,0,documented refinery-city activity proxy
S1,high,2035,C,江苏,0.005236861278655,0,0,documented refinery-city activity proxy
S1,high,2035,C,江西,0.007969642547984,0,0,documented refinery-city activity proxy
S1,high,2035,C,河北,0.00879951983099,0,0,documented refinery-city activity proxy
S1,high,2035,C,河南,0.03835625626206,0,0,documented refinery-city activity proxy
S1,high,2035,C,浙江,0.0597175123981,0,0,documented refinery-city activity proxy
S1,high,2035,C,湖北,0.02168820638204,0,0,documented refinery-city activity proxy
S1,high,2035,C,湖南,0.02058570565985,0,0,documented refinery-city activity proxy
S1,high,2035,C,甘肃,0.05244002355579,0,0,documented refinery-city activity proxy
S1,high,2035,C,辽宁,0.1066062151739,0,0,documented refinery-city activity proxy
S1,high,2035,C,青海,0.009074834743556,0,0,documented refinery-city activity proxy
S1,high,2035,D,上海,0.0333500083375,0,0,corrected diesel-demand proxy
S1,high,2035,D,云南,0.07622859048572,0,0,corrected diesel-demand proxy
S1,high,2035,D,内蒙古,0.005955358631697,0,0,corrected diesel-demand proxy
S1,high,2035,D,北京,0.01429286071607,0,0,corrected diesel-demand proxy
S1,high,2035,D,四川,0.01858071893089,0,0,corrected diesel-demand proxy
S1,high,2035,D,天津,0.01455489649587,0,0,corrected diesel-demand proxy
S1,high,2035,D,安徽,0.06431787322233,0,0,corrected diesel-demand proxy
S1,high,2035,D,山东,0.03594654470092,0,0,corrected diesel-demand proxy
S1,high,2035,D,山西,0.02263036280045,0,0,corrected diesel-demand proxy
S1,high,2035,D,广东,0.09528573810715,0,0,corrected diesel-demand proxy
S1,high,2035,D,广西,0.06431787322233,0,0,corrected diesel-demand proxy
S1,high,2035,D,江苏,0.09409466638081,0,0,corrected diesel-demand proxy
S1,high,2035,D,江西,0.05038233402415,0,0,corrected diesel-demand proxy
S1,high,2035,D,河北,0.02620357797947,0,0,corrected diesel-demand proxy
S1,high,2035,D,河南,0.07003501750875,0,0,corrected diesel-demand proxy
S1,high,2035,D,浙江,0.08337502084376,0,0,corrected diesel-demand proxy
S1,high,2035,D,湖北,0.05324090616737,0,0,corrected diesel-demand proxy
S1,high,2035,D,湖南,0.05388408489959,0,0,corrected diesel-demand proxy
S1,high,2035,D,甘肃,0.0002382143452679,0,0,corrected diesel-demand proxy
S1,high,2035,D,福建,0.02136782677053,0,0,corrected diesel-demand proxy
S1,high,2035,D,西藏,0.0007146430358036,0,0,corrected diesel-demand proxy
S1,high,2035,D,贵州,0.0452607256009,0,0,corrected diesel-demand proxy
S1,high,2035,D,辽宁,0.004764286905357,0,0,corrected diesel-demand proxy
S1,high,2035,D,陕西,0.04311679649348,0,0,corrected diesel-demand proxy
S1,high,2035,D,青海,0.001905714762143,0,0,corrected diesel-demand proxy
S1,high,2035,D,黑龙江,0.005955358631697,0,0,corrected diesel-demand proxy
S1,high,2040,A,上海,0.06975544807301,1236.859023167,86.27765536413,official port-throughput share
S1,high,2040,A,天津,0.05113061536385,1236.859023167,63.24136297284,official port-throughput share
S1,high,2040,A,山东,0.1883542362727,1236.859023167,232.9676366855,official port-throughput share
S1,high,2040,A,广东,0.1708373696593,1236.859023167,211.3017421571,official port-throughput share
S1,high,2040,A,广西,0.04173396264203,1236.859023167,51.61902826629,official port-throughput share
S1,high,2040,A,江苏,0.05221795214515,1236.859023167,64.58624528201,official port-throughput share
S1,high,2040,A,河北,0.1245168227761,1236.859023167,154.0097557867,official port-throughput share
S1,high,2040,A,浙江,0.1527024831678,1236.859023167,188.871444166,official port-throughput share
S1,high,2040,A,海南,0.02072902278078,1236.859023167,25.63887886783,official port-throughput share
S1,high,2040,A,福建,0.06499265510451,1236.859023167,80.38675190557,official port-throughput share
S1,high,2040,A,辽宁,0.0630294320148,1236.859023167,77.95852171258,official port-throughput share
S1,high,2040,B,上海,0.03196637266198,0,0,corrected product-demand proxy
S1,high,2040,B,云南,0.05763874376886,0,0,corrected product-demand proxy
S1,high,2040,B,内蒙古,0.004537937661751,0,0,corrected product-demand proxy
S1,high,2040,B,北京,0.04948525047793,0,0,corrected product-demand proxy
S1,high,2040,B,四川,0.014352004102,0,0,corrected product-demand proxy
S1,high,2040,B,天津,0.01378080662069,0,0,corrected product-demand proxy
S1,high,2040,B,安徽,0.05928746768272,0,0,corrected product-demand proxy
S1,high,2040,B,山东,0.03847903571563,0,0,corrected product-demand proxy
S1,high,2040,B,山西,0.02283888286134,0,0,corrected product-demand proxy
S1,high,2040,B,广东,0.1140313052543,0,0,corrected product-demand proxy
S1,high,2040,B,广西,0.05355278614607,0,0,corrected product-demand proxy
S1,high,2040,B,江苏,0.08540306963675,0,0,corrected product-demand proxy
S1,high,2040,B,江西,0.04865379827751,0,0,corrected product-demand proxy
S1,high,2040,B,河北,0.02681875300225,0,0,corrected product-demand proxy
S1,high,2040,B,河南,0.1068201979135,0,0,corrected product-demand proxy
S1,high,2040,B,浙江,0.07507496672141,0,0,corrected product-demand proxy
S1,high,2040,B,湖北,0.04885093655158,0,0,corrected product-demand proxy
S1,high,2040,B,湖南,0.05610646850462,0,0,corrected product-demand proxy
S1,high,2040,B,甘肃,0.0001591745913922,0,0,corrected product-demand proxy
S1,high,2040,B,福建,0.02099200682877,0,0,corrected product-demand proxy
S1,high,2040,B,西藏,0.0003658091987873,0,0,corrected product-demand proxy
S1,high,2040,B,贵州,0.03880795647769,0,0,corrected product-demand proxy
S1,high,2040,B,辽宁,0.002438727991915,0,0,corrected product-demand proxy
S1,high,2040,B,陕西,0.0254964019721,0,0,corrected product-demand proxy
S1,high,2040,B,青海,0.001012729388562,0,0,corrected product-demand proxy
S1,high,2040,B,黑龙江,0.003048409989894,0,0,corrected product-demand proxy
S1,high,2040,C,上海,0.08670910890107,0,0,documented refinery-city activity proxy
S1,high,2040,C,北京,0.07732136893142,0,0,documented refinery-city activity proxy
S1,high,2040,C,四川,0.1671115285983,0,0,documented refinery-city activity proxy
S1,high,2040,C,天津,0.02095452057307,0,0,documented refinery-city activity proxy
S1,high,2040,C,宁夏,0.01646771539107,0,0,documented refinery-city activity proxy
S1,high,2040,C,山东,0.045243170435,0,0,documented refinery-city activity proxy
S1,high,2040,C,广东,0.2109671333844,0,0,documented refinery-city activity proxy
S1,high,2040,C,新疆,0.04475067595273,0,0,documented refinery-city activity proxy
S1,high,2040,C,江苏,0.005236861278655,0,0,documented refinery-city activity proxy
S1,high,2040,C,江西,0.007969642547984,0,0,documented refinery-city activity proxy
S1,high,2040,C,河北,0.00879951983099,0,0,documented refinery-city activity proxy
S1,high,2040,C,河南,0.03835625626206,0,0,documented refinery-city activity proxy
S1,high,2040,C,浙江,0.0597175123981,0,0,documented refinery-city activity proxy
S1,high,2040,C,湖北,0.02168820638204,0,0,documented refinery-city activity proxy
S1,high,2040,C,湖南,0.02058570565985,0,0,documented refinery-city activity proxy
S1,high,2040,C,甘肃,0.05244002355579,0,0,documented refinery-city activity proxy
S1,high,2040,C,辽宁,0.1066062151739,0,0,documented refinery-city activity proxy
S1,high,2040,C,青海,0.009074834743556,0,0,documented refinery-city activity proxy
S1,high,2040,D,上海,0.0333500083375,0,0,corrected diesel-demand proxy
S1,high,2040,D,云南,0.07622859048572,0,0,corrected diesel-demand proxy
S1,high,2040,D,内蒙古,0.005955358631697,0,0,corrected diesel-demand proxy
S1,high,2040,D,北京,0.01429286071607,0,0,corrected diesel-demand proxy
S1,high,2040,D,四川,0.01858071893089,0,0,corrected diesel-demand proxy
S1,high,2040,D,天津,0.01455489649587,0,0,corrected diesel-demand proxy
S1,high,2040,D,安徽,0.06431787322233,0,0,corrected diesel-demand proxy
S1,high,2040,D,山东,0.03594654470092,0,0,corrected diesel-demand proxy
S1,high,2040,D,山西,0.02263036280045,0,0,corrected diesel-demand proxy
S1,high,2040,D,广东,0.09528573810715,0,0,corrected diesel-demand proxy
S1,high,2040,D,广西,0.06431787322233,0,0,corrected diesel-demand proxy
S1,high,2040,D,江苏,0.09409466638081,0,0,corrected diesel-demand proxy
S1,high,2040,D,江西,0.05038233402415,0,0,corrected diesel-demand proxy
S1,high,2040,D,河北,0.02620357797947,0,0,corrected diesel-demand proxy
S1,high,2040,D,河南,0.07003501750875,0,0,corrected diesel-demand proxy
S1,high,2040,D,浙江,0.08337502084376,0,0,corrected diesel-demand proxy
S1,high,2040,D,湖北,0.05324090616737,0,0,corrected diesel-demand proxy
S1,high,2040,D,湖南,0.05388408489959,0,0,corrected diesel-demand proxy
S1,high,2040,D,甘肃,0.0002382143452679,0,0,corrected diesel-demand proxy
S1,high,2040,D,福建,0.02136782677053,0,0,corrected diesel-demand proxy
S1,high,2040,D,西藏,0.0007146430358036,0,0,corrected diesel-demand proxy
S1,high,2040,D,贵州,0.0452607256009,0,0,corrected diesel-demand proxy
S1,high,2040,D,辽宁,0.004764286905357,0,0,corrected diesel-demand proxy
S1,high,2040,D,陕西,0.04311679649348,0,0,corrected diesel-demand proxy
S1,high,2040,D,青海,0.001905714762143,0,0,corrected diesel-demand proxy
S1,high,2040,D,黑龙江,0.005955358631697,0,0,corrected diesel-demand proxy
S1,high,2045,A,上海,0.06975544807301,1752.466690381,122.2440992206,official port-throughput share
S1,high,2045,A,天津,0.05113061536385,1752.466690381,89.60470028385,official port-throughput share
S1,high,2045,A,山东,0.1883542362727,1752.466690381,330.0845250601,official port-throughput share
S1,high,2045,A,广东,0.1708373696593,1752.466690381,299.3867998002,official port-throughput share
S1,high,2045,A,广西,0.04173396264203,1752.466690381,73.13737938778,official port-throughput share
S1,high,2045,A,江苏,0.05221795214515,1752.466690381,91.5102217743,official port-throughput share
S1,high,2045,A,河北,0.1245168227761,1752.466690381,218.2115843073,official port-throughput share
S1,high,2045,A,浙江,0.1527024831678,1752.466690381,267.60601529,official port-throughput share
S1,high,2045,A,海南,0.02072902278078,1752.466690381,36.32692194747,official port-throughput share
S1,high,2045,A,福建,0.06499265510451,1752.466690381,113.8974631901,official port-throughput share
S1,high,2045,A,辽宁,0.0630294320148,1752.466690381,110.4569801196,official port-throughput share
S1,high,2045,B,上海,0.03196637266198,0,0,corrected product-demand proxy
S1,high,2045,B,云南,0.05763874376886,0,0,corrected product-demand proxy
S1,high,2045,B,内蒙古,0.004537937661751,0,0,corrected product-demand proxy
S1,high,2045,B,北京,0.04948525047793,0,0,corrected product-demand proxy
S1,high,2045,B,四川,0.014352004102,0,0,corrected product-demand proxy
S1,high,2045,B,天津,0.01378080662069,0,0,corrected product-demand proxy
S1,high,2045,B,安徽,0.05928746768272,0,0,corrected product-demand proxy
S1,high,2045,B,山东,0.03847903571563,0,0,corrected product-demand proxy
S1,high,2045,B,山西,0.02283888286134,0,0,corrected product-demand proxy
S1,high,2045,B,广东,0.1140313052543,0,0,corrected product-demand proxy
S1,high,2045,B,广西,0.05355278614607,0,0,corrected product-demand proxy
S1,high,2045,B,江苏,0.08540306963675,0,0,corrected product-demand proxy
S1,high,2045,B,江西,0.04865379827751,0,0,corrected product-demand proxy
S1,high,2045,B,河北,0.02681875300225,0,0,corrected product-demand proxy
S1,high,2045,B,河南,0.1068201979135,0,0,corrected product-demand proxy
S1,high,2045,B,浙江,0.07507496672141,0,0,corrected product-demand proxy
S1,high,2045,B,湖北,0.04885093655158,0,0,corrected product-demand proxy
S1,high,2045,B,湖南,0.05610646850462,0,0,corrected product-demand proxy
S1,high,2045,B,甘肃,0.0001591745913922,0,0,corrected product-demand proxy
S1,high,2045,B,福建,0.02099200682877,0,0,corrected product-demand proxy
S1,high,2045,B,西藏,0.0003658091987873,0,0,corrected product-demand proxy
S1,high,2045,B,贵州,0.03880795647769,0,0,corrected product-demand proxy
S1,high,2045,B,辽宁,0.002438727991915,0,0,corrected product-demand proxy
S1,high,2045,B,陕西,0.0254964019721,0,0,corrected product-demand proxy
S1,high,2045,B,青海,0.001012729388562,0,0,corrected product-demand proxy
S1,high,2045,B,黑龙江,0.003048409989894,0,0,corrected product-demand proxy
S1,high,2045,C,上海,0.08670910890107,0,0,documented refinery-city activity proxy
S1,high,2045,C,北京,0.07732136893142,0,0,documented refinery-city activity proxy
