scenario,tier,year,demand_node_id,province_key,pipeline_node_id,refinery_city,demand_methanol_10kt,local_direct_methanol_10kt,pipeline_served_methanol_10kt,served_methanol_10kt,unserved_methanol_10kt,demand_met_pct
S5,mid,2045,R::RC05,宁夏,N139,银川市,8.921784743344237,8.921784743344237,0.0,8.921784743344237,0.0,100.0
S5,mid,2045,R::RC06,山东,N091,东营市,14.753512989825104,10.006388303170969,0.0,10.006388303170969,4.7471246866541374,67.82376719410466
S5,mid,2045,R::RC07,山东,N089,济南市,9.758073356046935,6.618292955635228,3.1397,9.757992955635228,8.040041170787049e-05,99.99917606264296
S5,mid,2045,R::RC08,广东,N026,广州市,33.70185100287169,2.1420483632695784,0.0,2.1420483632695784,31.559802639602115,6.355877494939542
S5,mid,2045,R::RC09,广东,N056,惠州市,39.66458446251885,2.521032397314522,0.0,2.521032397314522,37.14355206520433,6.355877494939542
S5,mid,2045,R::RC10,广东,N117,茂名市,40.93013253312855,2.601469082322045,0.0,2.601469082322045,38.3286634508065,6.355877494939541
S5,mid,2045,R::RC11,新疆,N102,乌鲁木齐市,24.244765499519985,24.244765499519985,0.0,24.244765499519985,0.0,100.0
S5,mid,2045,R::RC12,江苏,N007,连云港市,2.837196778627985,0.6666040253822283,0.0,0.6666040253822283,2.1705927532457565,23.495163620782957
S5,mid,2045,R::RC13,江西,N010,九江市,4.317747398832203,1.5455122916711497,0.0,1.5455122916711497,2.772235107161053,35.79441196789687
S5,mid,2045,R::RC14,河北,N084,沧州市,4.767353571063255,4.767353571063255,0.0,4.767353571063255,0.0,100.0
S5,mid,2045,R::RC15,河南,N088,洛阳市,20.780433339053367,11.74469224573278,0.0,11.74469224573278,9.035741093320588,56.51803335429289
S5,mid,2045,R::RC16,浙江,N043,宁波市,32.07898283866321,0.3757637736501172,0.0,0.3757637736501172,31.70321906501309,1.1713705996850616
S5,mid,2045,R::RC17,浙江,N043,舟山市,0.2744297854530571,0.0032145898235759,0.0,0.0032145898235759,0.2712151956294812,1.1713705996850607
S5,mid,2045,R::RC18,湖北,N078,武汉市,11.75011252105314,5.739721352964547,6.0103,11.750021352964549,9.116808859310764e-05,99.99922410880382
S5,mid,2045,R::RC19,湖南,N002,岳阳市,11.152805979787502,7.768646212339252,0.0,7.768646212339252,3.3841597674482493,69.65642750728881
S5,mid,2045,R::RC20,甘肃,N018,兰州市,11.409789913033466,11.409789913033466,0.0,11.409789913033466,0.0,100.00000000000001
S5,mid,2045,R::RC21,甘肃,N033,庆阳市,17.00086639174446,17.00086639174446,0.0,17.00086639174446,0.0,100.0
S5,mid,2045,R::RC22,辽宁,N129,大连市,10.361043426672392,10.361043426672392,0.0,10.361043426672392,0.0,100.0
S5,mid,2045,R::RC23,辽宁,N129,盘锦市,47.395462651886,47.395462651886,0.0,47.395462651886,0.0,100.0
S5,mid,2045,R::RC24,青海,N072,海西蒙古族藏族自治州,4.916512111165401,4.916512111165401,0.0,4.916512111165401,0.0,100.0
S5,mid,2050,R::RC01,上海,N116,上海市,56.15480084682402,0.0,0.0,0.0,56.15480084682402,0.0
S5,mid,2050,R::RC02,北京,N036,北京市,50.075085865564745,0.2449499763633128,0.0,0.2449499763633128,49.83013588920143,0.48916536463047416
S5,mid,2050,R::RC03,四川,N057,成都市,108.22524561233494,18.79500825284951,89.4302,108.22520825284953,3.735948543237555e-05,99.99996547987931
S5,mid,2050,R::RC04,天津,N028,天津市,13.570626483590845,1.7317866593210949,0.0,1.7317866593210949,11.83883982426975,12.76128748672815
S5,mid,2050,R::RC05,宁夏,N139,银川市,10.664868892181516,10.664868892181516,0.0,10.664868892181516,0.0,100.0
S5,mid,2050,R::RC06,山东,N091,东营市,17.635964805468152,9.678131648191806,0.0,9.678131648191806,7.957833157276346,54.877245191547644
S5,mid,2050,R::RC07,山东,N089,济南市,11.664546497848058,6.401181782106162,5.2633,11.66448178210616,6.471574189603757e-05,99.99944519281645
S5,mid,2050,R::RC08,广东,N026,广州市,40.28631408503763,2.131245438179767,0.0,2.131245438179767,38.15506864685786,5.290246791208216
S5,mid,2050,R::RC09,广东,N056,惠州市,47.4140102148508,2.5083181539742805,0.0,2.5083181539742805,44.90569206087652,5.290246791208217
S5,mid,2050,R::RC10,广东,N117,茂名市,48.92681338574938,2.5883491751800385,0.0,2.5883491751800385,46.33846421056934,5.290246791208217
S5,mid,2050,R::RC11,新疆,N102,乌鲁木齐市,28.98156061957903,28.98156061957903,0.0,28.98156061957903,0.0,100.0
S5,mid,2050,R::RC12,江苏,N007,连云港市,3.3915110637431933,0.6459324556389402,0.0,0.6459324556389402,2.745578608104253,19.045565339422122
S5,mid,2050,R::RC13,江西,N010,九江市,5.161322677332668,1.4909629231831427,0.0,1.4909629231831427,3.670359754149525,28.8872255503634
S5,mid,2050,R::RC14,河北,N084,沧州市,5.698770174430922,5.698770174430922,0.0,5.698770174430922,0.0,100.0
S5,mid,2050,R::RC15,河南,N088,洛阳市,24.84038826974095,11.478135299846985,0.0,11.478135299846985,13.362252969893964,46.20755189172688
S5,mid,2050,R::RC16,浙江,N043,宁波市,38.34637978954922,0.372987763572546,0.0,0.372987763572546,37.97339202597667,0.9726805127878034
S5,mid,2050,R::RC17,浙江,N043,舟山市,0.3280462111742558,0.0031908415690307,0.0,0.0031908415690307,0.3248553696052251,0.9726805127877999
S5,mid,2050,R::RC18,湖北,N078,武汉市,14.045778183439982,5.358709830318606,8.687,14.045709830318604,6.835312137631888e-05,99.99951335468576
S5,mid,2050,R::RC19,湖南,N002,岳阳市,13.33177351573124,7.594373960313465,0.0,7.594373960313465,5.737399555417774,56.96446876593162
S5,mid,2050,R::RC20,甘肃,N018,兰州市,13.63896540998871,13.63896540998871,0.0,13.63896540998871,0.0,99.99999999999999
S5,mid,2050,R::RC21,甘肃,N033,庆阳市,20.322392473850115,20.322392473850115,0.0,20.322392473850115,0.0,100.0
S5,mid,2050,R::RC22,辽宁,N129,大连市,12.3853212009059,12.3853212009059,0.0,12.3853212009059,0.0,100.0
S5,mid,2050,R::RC23,辽宁,N129,盘锦市,56.65530045921968,56.65530045921968,0.0,56.65530045921968,0.0,100.0
S5,mid,2050,R::RC24,青海,N072,海西蒙古族藏族自治州,5.877070404721203,5.877070404721203,0.0,5.877070404721203,0.0,100.0
S5,mid,2055,R::RC01,上海,N116,上海市,63.995038473659015,0.0,0.0,0.0,63.995038473659015,0.0
S5,mid,2055,R::RC02,北京,N036,北京市,57.06648404434395,0.2371114874712358,0.0,0.2371114874712358,56.82937255687271,0.41550043154399785
S5,mid,2055,R::RC03,四川,N057,成都市,123.33547002819232,18.98593460231464,104.3495,123.33543460231463,3.5425877669581496e-05,99.99997127681301
S5,mid,2055,R::RC04,天津,N028,天津市,15.465334233807896,1.6033708055346856,0.0,1.6033708055346856,13.86196342827321,10.367514735178803
S5,mid,2055,R::RC05,宁夏,N139,银川市,12.153879717842251,12.153879717842251,0.0,12.153879717842251,0.0,100.0
S5,mid,2055,R::RC06,山东,N091,东营市,20.09826816632478,9.088716914837082,0.0,9.088716914837082,11.009551251487697,45.22139340376345
S5,mid,2055,R::RC07,山东,N089,济南市,13.293130607724162,6.011338887795034,0.0,6.011338887795034,7.281791719929128,45.22139340376345
S5,mid,2055,R::RC08,广东,N026,广州市,45.9110206243338,2.0558329253112397,0.0,2.0558329253112397,43.855187699022565,4.477863696677667
S5,mid,2055,R::RC09,广东,N056,惠州市,54.03387354478436,2.419563207370616,0.0,2.419563207370616,51.61431033741374,4.477863696677665
S5,mid,2055,R::RC10,广东,N117,茂名市,55.75789171713628,2.4967623912344887,0.0,2.4967623912344887,53.26112932590179,4.477863696677666
S5,mid,2055,R::RC11,新疆,N102,乌鲁木齐市,33.02791673922458,33.02791673922458,0.0,33.02791673922458,0.0,100.0
S5,mid,2055,R::RC12,江苏,N007,连云港市,3.865028060559156,0.6122767706936342,0.0,0.6122767706936342,3.2527512898655218,15.841457321918012
S5,mid,2055,R::RC13,江西,N010,九江市,5.881937756521378,1.4131298430912256,0.0,1.4131298430912256,4.468807913430152,24.02490304363508
S5,mid,2055,R::RC14,河北,N084,沧州市,6.494422757549029,6.494422757549029,0.0,6.494422757549029,0.0,100.0
S5,mid,2055,R::RC15,河南,N088,洛阳市,28.308560960956694,10.931956116662002,0.0,10.931956116662002,17.37660484429469,38.61713822804137
S5,mid,2055,R::RC16,浙江,N043,宁波市,43.70023600745321,0.3586031445748553,0.0,0.3586031445748553,43.34163286287836,0.8205977297552681
S5,mid,2055,R::RC17,浙江,N043,舟山市,0.3738474643067299,0.0030677838048486,0.0,0.0030677838048486,0.3707796805018812,0.8205977297552516
S5,mid,2055,R::RC18,湖北,N078,武汉市,16.006825804503936,4.95883322060156,11.0479,16.00673322060156,9.258390237576464e-05,99.99942159736412
S5,mid,2055,R::RC19,湖南,N002,岳阳市,15.193133021494496,7.264255684566254,0.0,7.264255684566254,7.928877336928243,47.812756422846704
S5,mid,2055,R::RC20,甘肃,N018,兰州市,15.543214524684709,15.543214524684709,0.0,15.543214524684709,0.0,100.0
S5,mid,2055,R::RC21,甘肃,N033,庆阳市,23.15977028906856,23.15977028906856,0.0,23.15977028906856,0.0,100.0
S5,mid,2055,R::RC22,辽宁,N129,大连市,14.114538646884462,13.511803676985044,0.0,13.511803676985044,0.6027349698994193,95.72968706254908
S5,mid,2055,R::RC23,辽宁,N129,盘锦市,64.56541698926769,61.80827163445584,0.0,61.80827163445584,2.757145354811847,95.72968706254906
S5,mid,2055,R::RC24,青海,N072,海西蒙古族藏族自治州,6.697616962233563,6.697616962233563,0.0,6.697616962233563,0.0,100.0
S5,mid,2060,R::RC01,上海,N116,上海市,70.23437820986909,0.0,0.0,0.0,70.23437820986909,0.0
S5,mid,2060,R::RC02,北京,N036,北京市,62.63030883445218,0.2228091258968998,0.0,0.2228091258968998,62.40749970855528,0.35575287754981527
S5,mid,2060,R::RC03,四川,N057,成都市,135.36033816461503,18.78183158796408,116.5785,135.36033158796408,6.576650946499285e-06,99.99999514137521
S5,mid,2060,R::RC04,天津,N028,天津市,16.973161664187288,1.4517469489113533,0.0,1.4517469489113533,15.521414715275936,8.553191076795567
S5,mid,2060,R::RC05,宁夏,N139,银川市,13.3388494667684,13.3388494667684,0.0,13.3388494667684,0.0,100.0
S5,mid,2060,R::RC06,山东,N091,东营市,22.057793876287,8.302670289305587,0.0,8.302670289305587,13.75512358698141,37.64052894805262
S5,mid,2060,R::RC07,山东,N089,济南市,14.589174176063336,5.491442329022938,0.0,5.491442329022938,9.097731847040398,37.64052894805262
S5,mid,2060,R::RC08,广东,N026,广州市,50.387218500662506,1.92835941830316,0.0,1.92835941830316,48.45885908235935,3.827080509073557
S5,mid,2060,R::RC09,广东,N056,惠州市,59.30202717591455,2.269536323534929,0.0,2.269536323534929,57.03249085237962,3.827080509073556
S5,mid,2060,R::RC10,广东,N117,茂名市,61.194132364779975,2.341948712429168,0.0,2.341948712429168,58.85218365235081,3.8270805090735576
S5,mid,2060,R::RC11,新疆,N102,乌鲁木齐市,36.24804752170865,36.24804752170865,0.0,36.24804752170865,0.0,100.0
S5,mid,2060,R::RC12,江苏,N007,连云港市,4.241857635710358,0.5683264250463798,0.0,0.5683264250463798,3.673531210663978,13.39805514126373
S5,mid,2060,R::RC13,江西,N010,九江市,6.455410463867027,1.3160147573576737,0.0,1.3160147573576737,5.139395706509354,20.386228958233165
S5,mid,2060,R::RC14,河北,N084,沧州市,7.127611063101834,7.127611063101835,0.0,7.127611063101834,0.0,100.0
S5,mid,2060,R::RC15,河南,N088,洛阳市,31.06856757227116,10.166356794549458,0.0,10.166356794549458,20.902210777721702,32.72232223420232
S5,mid,2060,R::RC16,浙江,N043,宁波市,47.96088848155542,0.3351595363806992,0.0,0.3351595363806992,47.62572894517472,0.6988184476807457
S5,mid,2060,R::RC17,浙江,N043,舟山市,0.4102965609080307,0.0028672280578249,0.0,0.0028672280578249,0.4074293328502057,0.6988184476807249
S5,mid,2060,R::RC18,湖北,N078,武汉市,17.567447169451512,4.536560647520984,13.030799999999996,17.56736064752098,8.652193053038104e-05,99.99950748717389
S5,mid,2060,R::RC19,湖南,N002,岳阳市,16.67442158447512,6.808109710266565,0.0,6.808109710266565,9.866311874208556,40.829660421956234
S5,mid,2060,R::RC20,甘肃,N018,兰州市,17.058635068610478,17.058635068610478,0.0,17.058635068610478,0.0,100.0
S5,mid,2060,R::RC21,甘肃,N033,庆阳市,25.417784011578643,25.417784011578647,0.0,25.417784011578643,0.0,100.0
S5,mid,2060,R::RC22,辽宁,N129,大连市,15.490667233384611,12.985455779941008,0.0,12.985455779941008,2.505211453443604,83.82760783832143
S5,mid,2060,R::RC23,辽宁,N129,盘锦市,70.86036705749721,59.40055060975387,0.0,59.40055060975387,11.459816447743345,83.82760783832143
S5,mid,2060,R::RC24,青海,N072,海西蒙古族藏族自治州,7.350616142280609,7.350616142280608,0.0,7.350616142280608,8.881784197001252e-16,100.0
S6,high,2025,R::RC01,上海,N116,上海市,2.2405633740037256,0.0,0.0,0.0,2.2405633740037256,0.0
S6,high,2025,R::RC02,北京,N036,北京市,1.997984173187956,0.0495679703918437,1.9484,1.997967970391844,1.620279611258546e-05,99.9991890428198
S6,high,2025,R::RC03,四川,N057,成都市,4.318161898979818,4.187116277042468,0.131,4.318116277042468,4.562193734969355e-05,99.99894348710362
S6,high,2025,R::RC04,天津,N028,天津市,0.5414648116081476,0.5414648116081476,0.0,0.5414648116081476,0.0,100.0
S6,high,2025,R::RC05,宁夏,N139,银川市,0.4255257657053031,0.4255257657053031,0.0,0.4255257657053031,0.0,99.99999999999999
S6,high,2025,R::RC06,山东,N091,东营市,0.703670856497847,0.703670856497847,0.0,0.703670856497847,0.0,100.0
S6,high,2025,R::RC07,山东,N089,济南市,0.4654126675425638,0.4654126675425638,0.0,0.4654126675425638,0.0,100.0
S6,high,2025,R::RC08,广东,N026,广州市,1.6074144766137275,0.526305343150239,0.0,0.526305343150239,1.0811091334634884,32.742354309199975
S6,high,2025,R::RC09,广东,N056,惠州市,1.891807879290904,0.61942243868679,0.0,0.61942243868679,1.272385440604114,32.742354309199975
S6,high,2025,R::RC10,广东,N117,茂名市,1.952168370748043,0.6391858846624608,0.0,0.6391858846624608,1.3129824860855823,32.742354309199975
S6,high,2025,R::RC11,新疆,N102,乌鲁木齐市,1.1563574666184588,1.1563574666184588,0.0,1.1563574666184588,0.0,100.0
S6,high,2025,R::RC12,江苏,N007,连云港市,0.1353204954404391,0.1353204954404391,0.0,0.1353204954404391,0.0,100.0
S6,high,2025,R::RC13,江西,N010,九江市,0.2059355634399061,0.2059355634399061,0.0,0.2059355634399061,0.0,100.0
S6,high,2025,R::RC14,河北,N084,沧州市,0.2273795924327795,0.2273795924327795,0.0,0.2273795924327795,0.0,100.0
S6,high,2025,R::RC15,河南,N088,洛阳市,0.9911256618117122,0.9911256618117124,0.0,0.9911256618117122,0.0,100.0
S6,high,2025,R::RC16,浙江,N043,宁波市,1.530011553535052,0.0960744790495881,0.0,0.0960744790495881,1.4339370744854638,6.279330298363467
S6,high,2025,R::RC17,浙江,N043,舟山市,0.0130889668319302,0.0008218994600201,0.0,0.0008218994600201,0.0122670673719101,6.279330298363178
S6,high,2025,R::RC18,湖北,N078,武汉市,0.5604232529118853,0.5604232529118853,0.0,0.5604232529118853,0.0,100.0
S6,high,2025,R::RC19,湖南,N002,岳阳市,0.5319346342504162,0.5319346342504162,0.0,0.5319346342504162,0.0,100.0
S6,high,2025,R::RC20,甘肃,N018,兰州市,0.5441915187319689,0.5441915187319689,0.0,0.5441915187319689,0.0,100.0
S6,high,2025,R::RC21,甘肃,N033,庆阳市,0.8108586899496201,0.8108586899496201,0.0,0.8108586899496201,0.0,100.00000000000001
S6,high,2025,R::RC22,辽宁,N129,大连市,0.4941714090255042,0.4941714090255041,0.0,0.4941714090255041,5.551115123125783e-17,99.99999999999997
S6,high,2025,R::RC23,辽宁,N129,盘锦市,2.2605331910688005,2.2605331910688005,0.0,2.2605331910688005,0.0,100.0
S6,high,2025,R::RC24,青海,N072,海西蒙古族藏族自治州,0.234493729773495,0.2344937297734949,0.0,0.2344937297734949,2.775557561562892e-17,99.99999999999996
S6,high,2030,R::RC01,上海,N116,上海市,21.41801698965403,0.0,0.0,0.0,21.41801698965403,0.0
S6,high,2030,R::RC02,北京,N036,北京市,19.09915133975065,0.0840727473261075,0.0,0.0840727473261075,19.015078592424548,0.4401910107446958
S6,high,2030,R::RC03,四川,N057,成都市,41.27821867906365,7.39479552562895,33.8834,41.27819552562895,2.315343469661002e-05,99.9999439088327
S6,high,2030,R::RC04,天津,N028,天津市,5.1759761267542,0.9880963710070676,0.0,0.9880963710070676,4.187879755747133,19.090048848944217
S6,high,2030,R::RC05,宁夏,N139,银川市,4.067690378748719,4.067690378748719,0.0,4.067690378748719,0.0,100.0
S6,high,2030,R::RC06,山东,N091,东营市,6.726537858495866,5.170221337615262,0.0,5.170221337615262,1.5563165208806042,76.8630378120162
S6,high,2030,R::RC07,山东,N089,济南市,4.448977670653586,3.4196193892426225,1.0293,4.448919389242622,5.828141096397843e-05,99.99869000441723
S6,high,2030,R::RC08,广东,N026,广州市,15.365613384998328,0.8950198925469989,0.0,0.8950198925469989,14.470593492451329,5.824823715926758
S6,high,2030,R::RC09,广东,N056,惠州市,18.08418979348476,1.053372175924106,0.0,1.053372175924106,17.03081761756065,5.824823715926755
S6,high,2030,R::RC10,广东,N117,茂名市,18.661188438795435,1.0869813298567388,0.0,1.0869813298567388,17.574207108938698,5.824823715926758
S6,high,2030,R::RC11,新疆,N102,乌鲁木齐市,11.053864467083027,11.053864467083027,0.0,11.053864467083027,0.0,99.99999999999999
S6,high,2030,R::RC12,江苏,N007,连云港市,1.2935571044405128,0.2703387934348845,1.0232,1.2935387934348843,1.8311005628213195e-05,99.99858444551343
S6,high,2030,R::RC13,江西,N010,九江市,1.968581405777524,0.5842403363242482,0.0,0.5842403363242482,1.3843410694532756,29.678241123764593
S6,high,2030,R::RC14,河北,N084,沧州市,2.17356939345282,2.17356939345282,0.0,2.17356939345282,0.0,100.0
S6,high,2030,R::RC15,河南,N088,洛阳市,9.47437885929222,4.074538936412313,0.0,4.074538936412313,5.3998399228799085,43.00586874268927
S6,high,2030,R::RC16,浙江,N043,宁波市,14.625702547937042,0.1602610740693243,0.0,0.1602610740693243,14.465441473867717,1.0957495788257305
S6,high,2030,R::RC17,浙江,N043,舟山市,0.125120189518386,0.0013710039496736,0.0,0.0013710039496736,0.1237491855687123,1.0957495788256741
S6,high,2030,R::RC18,湖北,N078,武汉市,5.357203858427429,2.493608480231083,2.8635,5.357108480231083,9.537819634619638e-05,99.99821962727448
S6,high,2030,R::RC19,湖南,N002,岳阳市,5.084875155038517,2.8258619146316257,0.0,2.8258619146316257,2.259013240406892,55.57387012405853
S6,high,2030,R::RC20,甘肃,N018,兰州市,5.202041294194412,5.202041294194412,0.0,5.202041294194412,0.0,99.99999999999999
S6,high,2030,R::RC21,甘肃,N033,庆阳市,7.751168924321038,7.751168924321038,0.0,7.751168924321038,0.0,100.0
S6,high,2030,R::RC22,辽宁,N129,大连市,4.7238885349609046,4.7238885349609046,0.0,4.7238885349609046,0.0,100.0
S6,high,2030,R::RC23,辽宁,N129,盘锦市,21.608912675151096,21.608912675151096,0.0,21.608912675151096,0.0,100.0
S6,high,2030,R::RC24,青海,N072,海西蒙古族藏族自治州,2.2415749300058434,2.2415749300058434,0.0,2.2415749300058434,0.0,100.0
S6,high,2035,R::RC01,上海,N116,上海市,43.3337785612872,0.0,0.0,0.0,43.3337785612872,0.0
S6,high,2035,R::RC02,北京,N036,北京市,38.64215792083167,0.1303112809441345,0.0,0.1303112809441345,38.51184663988754,0.33722568292151395
S6,high,2035,R::RC03,四川,N057,成都市,83.51572363151007,11.501321381724978,72.0144,83.51572138172497,2.249785097774293e-06,99.99999730615387
S6,high,2035,R::RC04,天津,N028,天津市,10.472239489940687,1.5394127717164636,0.0,1.5394127717164636,8.932826718224225,14.699938568012854
S6,high,2035,R::RC05,宁夏,N139,银川市,8.22991195747589,8.22991195747589,0.0,8.22991195747589,0.0,100.0
S6,high,2035,R::RC06,山东,N091,东营市,13.60939727449919,8.030944954963738,0.0,8.030944954963738,5.578452319535451,59.010291146484796
S6,high,2035,R::RC07,山东,N089,济南市,9.001347477562536,5.311721353616418,3.6896,9.001321353616419,2.612394611745117e-05,99.99970977738408
S6,high,2035,R::RC08,广东,N026,广州市,31.088316355594777,1.3875818018894732,0.0,1.3875818018894732,29.700734553705303,4.463354612125074
S6,high,2035,R::RC09,广东,N056,惠州市,36.5886476021428,1.6330810902644308,0.0,1.6330810902644308,34.95556651187837,4.463354612125073
S6,high,2035,R::RC10,广东,N117,茂名市,37.75605406830321,1.6851865806140478,0.0,1.6851865806140478,36.07086748768916,4.463354612125074
S6,high,2035,R::RC11,新疆,N102,乌鲁木齐市,22.364615514799556,22.364615514799556,0.0,22.364615514799556,0.0,100.0
S6,high,2035,R::RC12,江苏,N007,连云港市,2.617175864006564,0.4191564991847316,0.0,0.4191564991847316,2.198019364821832,16.015603114383616
S6,high,2035,R::RC13,江西,N010,九江市,3.982911712089769,0.9065251882990286,0.0,0.9065251882990286,3.07638652379074,22.760363619091862
S6,high,2035,R::RC14,河北,N084,沧州市,4.39765151129415,4.39765151129415,0.0,4.39765151129415,0.0,100.0
S6,high,2035,R::RC15,河南,N088,洛阳市,19.16893780094727,6.311565204908972,0.0,6.311565204908972,12.857372596038296,32.926003884247955
S6,high,2035,R::RC16,浙江,N043,宁波市,29.5912995036706,0.2480387676654092,0.0,0.2480387676654092,29.343260736005192,0.8382151910383039
S6,high,2035,R::RC17,浙江,N043,舟山市,0.2531481130468376,0.0021219259393854,0.0,0.0021219259393854,0.2510261871074522,0.8382151910382994
S6,high,2035,R::RC18,湖北,N078,武汉市,10.838906600032422,3.88722774058021,6.9516,10.83882774058021,7.885945221097757e-05,99.99927244089169
S6,high,2035,R::RC19,湖南,N002,岳阳市,10.287920403026506,4.379555661942333,0.0,4.379555661942333,5.908364741084173,42.56988283709847
S6,high,2035,R::RC20,甘肃,N018,兰州市,10.524975566980997,10.524975566980997,0.0,10.524975566980997,0.0,100.0
S6,high,2035,R::RC21,甘肃,N033,庆阳市,15.682471347366516,15.682471347366516,0.0,15.682471347366516,1.7763568394002505e-15,100.0
S6,high,2035,R::RC22,辽宁,N129,大连市,9.55755800460339,9.220583628098728,0.0,9.220583628098728,0.3369743765046618,96.4742628154351
S6,high,2035,R::RC23,辽宁,N129,盘锦市,43.720006257699566,42.17855373997775,0.0,42.17855373997775,1.5414525177218152,96.4742628154351
S6,high,2035,R::RC24,青海,N072,海西蒙古族藏族自治州,4.535243000896282,4.535243000896282,0.0,4.535243000896282,0.0,100.0
S6,high,2040,R::RC01,上海,N116,上海市,68.35205916709148,0.0,0.0,0.0,68.35205916709148,0.0
S6,high,2040,R::RC02,北京,N036,北京市,60.95178293333489,0.1848246774641178,0.0,0.1848246774641178,60.76695825587077,0.3032309615393319
S6,high,2040,R::RC03,四川,N057,成都市,131.73260843085524,15.37484825843067,116.3577,131.73254825843065,6.017242458256078e-05,99.99995432230084
S6,high,2040,R::RC04,天津,N028,天津市,16.51827181920033,1.9963727997765777,0.0,1.9963727997765777,14.521899019423753,12.085845430004703
S6,high,2040,R::RC05,宁夏,N139,银川市,12.98136113982662,12.98136113982662,0.0,12.98136113982662,0.0,100.0
S6,high,2040,R::RC06,山东,N091,东营市,21.46663315822764,10.982530133021736,0.0,10.982530133021736,10.484103025205904,51.16093451670319
S6,high,2040,R::RC07,山东,N089,济南市,14.198176475650223,7.263919769273367,6.9342,14.198119769273369,5.670637685817326e-05,99.99960060802913
S6,high,2040,R::RC08,广东,N026,广州市,49.03681399344261,1.960536032747609,0.0,1.960536032747609,47.076277960695,3.9980901553061328
S6,high,2040,R::RC09,广东,N056,惠州市,57.71270101010172,2.30740581744614,0.0,2.30740581744614,55.40529519265558,3.9980901553061328
S6,high,2040,R::RC10,广东,N117,茂名市,59.55409676409043,2.381026479806587,0.0,2.381026479806587,57.173070284283845,3.998090155306132
S6,high,2040,R::RC11,新疆,N102,乌鲁木齐市,35.27658038762597,35.27658038762597,0.0,35.27658038762597,0.0,100.0
S6,high,2040,R::RC12,江苏,N007,连云港市,4.128173573745852,0.5912727393309243,0.0,0.5912727393309243,3.5369008344149275,14.32286527609378
S6,high,2040,R::RC13,江西,N010,九江市,6.282401997717106,1.2629015096555205,0.0,1.2629015096555205,5.019500488061586,20.102207883456558
S6,high,2040,R::RC14,河北,N084,沧州市,6.93658726000787,6.93658726000787,0.0,6.93658726000787,0.0,100.0
S6,high,2040,R::RC15,河南,N088,洛阳市,30.23591328154247,9.044415820957092,0.0,9.044415820957092,21.191497460585374,29.912824979817163
S6,high,2040,R::RC16,浙江,N043,宁波市,46.67551092147217,0.3604179718985528,0.0,0.3604179718985528,46.31509294957361,0.7721778825408625
S6,high,2040,R::RC17,浙江,N043,舟山市,0.3993003927996494,0.0030833093180976,0.0,0.0030833093180976,0.3962170834815517,0.7721778825408426
S6,high,2040,R::RC18,湖北,N078,武汉市,17.09663015386922,4.987042979431752,12.1095,17.096542979431753,8.717443746775189e-05,99.99949010748503
S6,high,2040,R::RC19,湖南,N002,岳阳市,16.22753813400913,6.223071223421188,0.0,6.223071223421188,10.004466910587942,38.34883130164449
S6,high,2040,R::RC20,甘肃,N018,兰州市,16.60145449049684,16.60145449049684,0.0,16.60145449049684,0.0,100.0
S6,high,2040,R::RC21,甘肃,N033,庆阳市,24.73657375401449,24.73657375401449,0.0,24.73657375401449,0.0,100.0
S6,high,2040,R::RC22,辽宁,N129,大连市,15.075509035050423,13.131826650294975,0.0,13.131826650294975,1.943682384755446,87.1070198675454
S6,high,2040,R::RC23,辽宁,N129,盘锦市,68.96127117752833,60.07010818552149,0.0,60.07010818552149,8.891162992006848,87.10701986754545
S6,high,2040,R::RC24,青海,N072,海西蒙古族藏族自治州,7.153615683339845,7.153615683339846,0.0,7.153615683339845,0.0,100.0
S6,high,2045,R::RC01,上海,N116,上海市,95.95790054276216,0.0,0.0,0.0,95.95790054276216,0.0
S6,high,2045,R::RC02,北京,N036,北京市,85.5688211283168,0.2285596388357025,0.0,0.2285596388357025,85.3402614894811,0.26710621441536553
S6,high,2045,R::RC03,四川,N057,成都市,184.93641145682733,18.297066501412196,166.6393,184.93636650141215,4.495541514870638e-05,99.99997569142019
S6,high,2045,R::RC04,天津,N028,天津市,23.189625940753988,2.326003400895708,0.0,2.326003400895708,20.86362253985828,10.030361881809984
S6,high,2045,R::RC05,宁夏,N139,银川市,18.224237518873363,18.224237518873363,0.0,18.224237518873363,0.0,100.0
S6,high,2045,R::RC06,山东,N091,东营市,30.13651782676529,13.269851873944583,0.0,13.269851873944583,16.86666595282071,44.03246569568554
S6,high,2045,R::RC07,山东,N089,济南市,19.932496880722777,8.776769851297846,0.0,8.776769851297846,11.15572702942493,44.03246569568554
S6,high,2045,R::RC08,广东,N026,广州市,68.84166735363213,2.418719229537134,0.0,2.418719229537134,66.422948124095,3.5134524228073056
S6,high,2045,R::RC09,广东,N056,惠州市,81.02154772021571,2.846653531371896,0.0,2.846653531371896,78.17489418884381,3.513452422807306
S6,high,2045,R::RC10,广东,N117,茂名市,83.60664131906641,2.9374795650525525,0.0,2.9374795650525525,80.66916175401386,3.5134524228073056
S6,high,2045,R::RC11,新疆,N102,乌鲁木齐市,49.52398850266575,49.52398850266575,0.0,49.52398850266575,0.0,100.0
S6,high,2045,R::RC12,江苏,N007,连云港市,5.795448945355009,0.728719293853896,0.0,0.728719293853896,5.066729651501113,12.573992122524984
